episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
240,-42744.78320440056,-7124.13053406676,-7124.13053406676,-7124.13053406676,-7124.13053406676,-7124.13053406676,-7124.13053406676
250,-42785.30524772922,-7130.88420795488,-7130.88420795488,-7130.88420795488,-7130.88420795488,-7130.88420795488,-7130.88420795488
260,-42524.11027393783,-7087.35171232297,-7087.35171232297,-7087.35171232297,-7087.35171232297,-7087.35171232297,-7087.35171232297
270,-42458.12475945581,-7076.354126575975,-7076.354126575975,-7076.354126575975,-7076.354126575975,-7076.354126575975,-7076.354126575975
280,-42785.50268819713,-7130.917114699526,-7130.917114699526,-7130.917114699526,-7130.917114699526,-7130.917114699526,-7130.917114699526
290,-42537.4716644344,-7089.578610739065,-7089.578610739065,-7089.578610739065,-7089.578610739065,-7089.578610739065,-7089.578610739065
300,-42717.48252792625,-7119.580421321048,-7119.580421321048,-7119.580421321048,-7119.580421321048,-7119.580421321048,-7119.580421321048
310,-42528.052061718656,-7088.008676953114,-7088.008676953114,-7088.008676953114,-7088.008676953114,-7088.008676953114,-7088.008676953114
320,-42279.2810725789,-7046.5468454298125,-7046.5468454298125,-7046.5468454298125,-7046.5468454298125,-7046.5468454298125,-7046.5468454298125
330,-42438.69550234854,-7073.115917058096,-7073.115917058096,-7073.115917058096,-7073.115917058096,-7073.115917058096,-7073.115917058096
340,-42402.61363390121,-7067.102272316862,-7067.102272316862,-7067.102272316862,-7067.102272316862,-7067.102272316862,-7067.102272316862
350,-42954.24789901551,-7159.041316502582,-7159.041316502582,-7159.041316502582,-7159.041316502582,-7159.041316502582,-7159.041316502582
360,-43483.26655066917,-7247.211091778192,-7247.211091778192,-7247.211091778192,-7247.211091778192,-7247.211091778192,-7247.211091778192
370,-43954.96606958691,-7325.82767826448,-7325.82767826448,-7325.82767826448,-7325.82767826448,-7325.82767826448,-7325.82767826448
380,-44135.06381154845,-7355.84396859141,-7355.84396859141,-7355.84396859141,-7355.84396859141,-7355.84396859141,-7355.84396859141
390,-43847.530971754364,-7307.921828625726,-7307.921828625726,-7307.921828625726,-7307.921828625726,-7307.921828625726,-7307.921828625726
400,-43482.40301977531,-7247.067169962551,-7247.067169962551,-7247.067169962551,-7247.067169962551,-7247.067169962551,-7247.067169962551
410,-43741.9995739486,-7290.333262324768,-7290.333262324768,-7290.333262324768,-7290.333262324768,-7290.333262324768,-7290.333262324768
420,-46642.664601408156,-7773.777433568018,-7773.777433568018,-7773.777433568018,-7773.777433568018,-7773.777433568018,-7773.777433568018
430,-44288.53857568153,-7381.4230959469205,-7381.4230959469205,-7381.4230959469205,-7381.4230959469205,-7381.4230959469205,-7381.4230959469205
440,-45602.39896165398,-7600.399826942325,-7600.399826942325,-7600.399826942325,-7600.399826942325,-7600.399826942325,-7600.399826942325
450,-45119.09702254292,-7519.849503757153,-7519.849503757153,-7519.849503757153,-7519.849503757153,-7519.849503757153,-7519.849503757153
460,-44974.8762813141,-7495.812713552351,-7495.812713552351,-7495.812713552351,-7495.812713552351,-7495.812713552351,-7495.812713552351
470,-44356.64056001457,-7392.773426669094,-7392.773426669094,-7392.773426669094,-7392.773426669094,-7392.773426669094,-7392.773426669094
480,-45017.7565970829,-7502.959432847148,-7502.959432847148,-7502.959432847148,-7502.959432847148,-7502.959432847148,-7502.959432847148
490,-45106.66221611648,-7517.777036019409,-7517.777036019409,-7517.777036019409,-7517.777036019409,-7517.777036019409,-7517.777036019409
500,-45111.52972812764,-7518.588288021271,-7518.588288021271,-7518.588288021271,-7518.588288021271,-7518.588288021271,-7518.588288021271
510,-44771.5550603316,-7461.925843388599,-7461.925843388599,-7461.925843388599,-7461.925843388599,-7461.925843388599,-7461.925843388599
520,-45657.845668872316,-7609.640944812049,-7609.640944812049,-7609.640944812049,-7609.640944812049,-7609.640944812049,-7609.640944812049
530,-45527.9981762894,-7587.999696048234,-7587.999696048234,-7587.999696048234,-7587.999696048234,-7587.999696048234,-7587.999696048234
540,-45214.6901004718,-7535.781683411966,-7535.781683411966,-7535.781683411966,-7535.781683411966,-7535.781683411966,-7535.781683411966
550,-44989.269647929075,-7498.211607988179,-7498.211607988179,-7498.211607988179,-7498.211607988179,-7498.211607988179,-7498.211607988179
560,-45167.60564291582,-7527.934273819296,-7527.934273819296,-7527.934273819296,-7527.934273819296,-7527.934273819296,-7527.934273819296
570,-46338.83014932064,-7723.138358220104,-7723.138358220104,-7723.138358220104,-7723.138358220104,-7723.138358220104,-7723.138358220104
580,-44758.765972653666,-7459.794328775613,-7459.794328775613,-7459.794328775613,-7459.794328775613,-7459.794328775613,-7459.794328775613
590,-45950.070055482465,-7658.345009247076,-7658.345009247076,-7658.345009247076,-7658.345009247076,-7658.345009247076,-7658.345009247076
600,-46825.99353839776,-7804.332256399628,-7804.332256399628,-7804.332256399628,-7804.332256399628,-7804.332256399628,-7804.332256399628
610,-45774.07683914811,-7629.01280652468,-7629.01280652468,-7629.01280652468,-7629.01280652468,-7629.01280652468,-7629.01280652468
620,-45570.581294209915,-7595.096882368323,-7595.096882368323,-7595.096882368323,-7595.096882368323,-7595.096882368323,-7595.096882368323
630,-45733.564904849554,-7622.26081747492,-7622.26081747492,-7622.26081747492,-7622.26081747492,-7622.26081747492,-7622.26081747492
640,-45500.856183773205,-7583.476030628871,-7583.476030628871,-7583.476030628871,-7583.476030628871,-7583.476030628871,-7583.476030628871
650,-46547.09605842013,-7757.849343070023,-7757.849343070023,-7757.849343070023,-7757.849343070023,-7757.849343070023,-7757.849343070023
660,-46544.69018074289,-7757.448363457139,-7757.448363457139,-7757.448363457139,-7757.448363457139,-7757.448363457139,-7757.448363457139
670,-45295.666127561126,-7549.277687926854,-7549.277687926854,-7549.277687926854,-7549.277687926854,-7549.277687926854,-7549.277687926854
680,-45094.895917440605,-7515.815986240098,-7515.815986240098,-7515.815986240098,-7515.815986240098,-7515.815986240098,-7515.815986240098
690,-46399.27672216009,-7733.212787026687,-7733.212787026687,-7733.212787026687,-7733.212787026687,-7733.212787026687,-7733.212787026687
700,-45869.28579572928,-7644.880965954881,-7644.880965954881,-7644.880965954881,-7644.880965954881,-7644.880965954881,-7644.880965954881
710,-45582.71932225543,-7597.119887042574,-7597.119887042574,-7597.119887042574,-7597.119887042574,-7597.119887042574,-7597.119887042574
720,-45762.805364019136,-7627.134227336527,-7627.134227336527,-7627.134227336527,-7627.134227336527,-7627.134227336527,-7627.134227336527
730,-46242.868216841816,-7707.144702806972,-7707.144702806972,-7707.144702806972,-7707.144702806972,-7707.144702806972,-7707.144702806972
740,-46034.476099366984,-7672.412683227832,-7672.412683227832,-7672.412683227832,-7672.412683227832,-7672.412683227832,-7672.412683227832
750,-45130.27326785125,-7521.712211308541,-7521.712211308541,-7521.712211308541,-7521.712211308541,-7521.712211308541,-7521.712211308541
760,-45659.75910069981,-7609.959850116638,-7609.959850116638,-7609.959850116638,-7609.959850116638,-7609.959850116638,-7609.959850116638
770,-44660.75331602786,-7443.4588860046515,-7443.4588860046515,-7443.4588860046515,-7443.4588860046515,-7443.4588860046515,-7443.4588860046515
780,-44511.10847088024,-7418.518078480041,-7418.518078480041,-7418.518078480041,-7418.518078480041,-7418.518078480041,-7418.518078480041
790,-45332.43573000333,-7555.405955000552,-7555.405955000552,-7555.405955000552,-7555.405955000552,-7555.405955000552,-7555.405955000552
800,-45361.69496300101,-7560.282493833506,-7560.282493833506,-7560.282493833506,-7560.282493833506,-7560.282493833506,-7560.282493833506
810,-44365.217617190654,-7394.202936198439,-7394.202936198439,-7394.202936198439,-7394.202936198439,-7394.202936198439,-7394.202936198439
820,-44128.89371667993,-7354.815619446652,-7354.815619446652,-7354.815619446652,-7354.815619446652,-7354.815619446652,-7354.815619446652
830,-43771.80229448579,-7295.300382414294,-7295.300382414294,-7295.300382414294,-7295.300382414294,-7295.300382414294,-7295.300382414294
840,-45297.16994101516,-7549.52832350253,-7549.52832350253,-7549.52832350253,-7549.52832350253,-7549.52832350253,-7549.52832350253
850,-44159.186631196986,-7359.864438532828,-7359.864438532828,-7359.864438532828,-7359.864438532828,-7359.864438532828,-7359.864438532828
860,-43223.76201700157,-7203.9603361669315,-7203.9603361669315,-7203.9603361669315,-7203.9603361669315,-7203.9603361669315,-7203.9603361669315
870,-45659.702650934494,-7609.950441822419,-7609.950441822419,-7609.950441822419,-7609.950441822419,-7609.950441822419,-7609.950441822419
880,-41885.65810420894,-6980.943017368159,-6980.943017368159,-6980.943017368159,-6980.943017368159,-6980.943017368159,-6980.943017368159
890,-42658.78772832228,-7109.797954720378,-7109.797954720378,-7109.797954720378,-7109.797954720378,-7109.797954720378,-7109.797954720378
900,-40371.7862724453,-6728.631045407553,-6728.631045407553,-6728.631045407553,-6728.631045407553,-6728.631045407553,-6728.631045407553
910,-40719.88675375313,-6786.647792292194,-6786.647792292194,-6786.647792292194,-6786.647792292194,-6786.647792292194,-6786.647792292194
920,-42282.20100207315,-7047.033500345523,-7047.033500345523,-7047.033500345523,-7047.033500345523,-7047.033500345523,-7047.033500345523
930,-41457.69838754794,-6909.616397924658,-6909.616397924658,-6909.616397924658,-6909.616397924658,-6909.616397924658,-6909.616397924658
940,-43535.744723074175,-7255.957453845702,-7255.957453845702,-7255.957453845702,-7255.957453845702,-7255.957453845702,-7255.957453845702
950,-41089.8493047059,-6848.308217450979,-6848.308217450979,-6848.308217450979,-6848.308217450979,-6848.308217450979,-6848.308217450979
960,-42492.05195529037,-7082.008659215062,-7082.008659215062,-7082.008659215062,-7082.008659215062,-7082.008659215062,-7082.008659215062
970,-41826.22727098688,-6971.037878497815,-6971.037878497815,-6971.037878497815,-6971.037878497815,-6971.037878497815,-6971.037878497815
980,-41429.95578096037,-6904.992630160063,-6904.992630160063,-6904.992630160063,-6904.992630160063,-6904.992630160063,-6904.992630160063
990,-39742.384114750996,-6623.73068579183,-6623.73068579183,-6623.73068579183,-6623.73068579183,-6623.73068579183,-6623.73068579183
1000,-39613.425389236094,-6602.237564872681,-6602.237564872681,-6602.237564872681,-6602.237564872681,-6602.237564872681,-6602.237564872681
1010,-39258.525378152495,-6543.087563025409,-6543.087563025409,-6543.087563025409,-6543.087563025409,-6543.087563025409,-6543.087563025409
1020,-36422.64394904151,-6070.440658173584,-6070.440658173584,-6070.440658173584,-6070.440658173584,-6070.440658173584,-6070.440658173584
1030,-35757.54745597364,-5959.591242662277,-5959.591242662277,-5959.591242662277,-5959.591242662277,-5959.591242662277,-5959.591242662277
1040,-36486.16624597762,-6081.0277076629345,-6081.0277076629345,-6081.0277076629345,-6081.0277076629345,-6081.0277076629345,-6081.0277076629345
1050,-32950.059698679295,-5491.676616446546,-5491.676616446546,-5491.676616446546,-5491.676616446546,-5491.676616446546,-5491.676616446546
1060,-25118.675373228863,-4186.445895538146,-4186.445895538146,-4186.445895538146,-4186.445895538146,-4186.445895538146,-4186.445895538146
1070,-20986.017560353095,-3497.669593392181,-3497.669593392181,-3497.669593392181,-3497.669593392181,-3497.669593392181,-3497.669593392181
1080,-34894.70300423588,-5815.783834039308,-5815.783834039308,-5815.783834039308,-5815.783834039308,-5815.783834039308,-5815.783834039308
1090,-33589.20106482519,-5598.200177470862,-5598.200177470862,-5598.200177470862,-5598.200177470862,-5598.200177470862,-5598.200177470862
1100,-36130.41415297786,-6021.735692162974,-6021.735692162974,-6021.735692162974,-6021.735692162974,-6021.735692162974,-6021.735692162974
1110,-30415.157183884956,-5069.192863980826,-5069.192863980826,-5069.192863980826,-5069.192863980826,-5069.192863980826,-5069.192863980826
1120,-28995.651770689437,-4832.60862844824,-4832.60862844824,-4832.60862844824,-4832.60862844824,-4832.60862844824,-4832.60862844824
1130,-30611.386512759498,-5101.8977521265815,-5101.8977521265815,-5101.8977521265815,-5101.8977521265815,-5101.8977521265815,-5101.8977521265815
1140,-28855.6962894015,-4809.282714900253,-4809.282714900253,-4809.282714900253,-4809.282714900253,-4809.282714900253,-4809.282714900253
1150,-15304.749358580379,-2550.7915597633973,-2550.7915597633973,-2550.7915597633973,-2550.7915597633973,-2550.7915597633973,-2550.7915597633973
1160,-25237.16162964847,-4206.193604941415,-4206.193604941415,-4206.193604941415,-4206.193604941415,-4206.193604941415,-4206.193604941415
1170,-29904.018805299485,-4984.0031342165785,-4984.0031342165785,-4984.0031342165785,-4984.0031342165785,-4984.0031342165785,-4984.0031342165785
1180,-29304.606111984605,-4884.1010186641015,-4884.1010186641015,-4884.1010186641015,-4884.1010186641015,-4884.1010186641015,-4884.1010186641015
1190,-22537.99527297957,-3756.3325454965952,-3756.3325454965952,-3756.3325454965952,-3756.3325454965952,-3756.3325454965952,-3756.3325454965952
1200,-18940.293725306088,-3156.71562088435,-3156.71562088435,-3156.71562088435,-3156.71562088435,-3156.71562088435,-3156.71562088435
1210,-18560.207993816894,-3093.3679989694806,-3093.3679989694806,-3093.3679989694806,-3093.3679989694806,-3093.3679989694806,-3093.3679989694806
1220,-27835.257725843658,-4639.209620973942,-4639.209620973942,-4639.209620973942,-4639.209620973942,-4639.209620973942,-4639.209620973942
1230,-24328.553658222976,-4054.758943037164,-4054.758943037164,-4054.758943037164,-4054.758943037164,-4054.758943037164,-4054.758943037164
1240,-18339.46634343452,-3056.5777239057543,-3056.5777239057543,-3056.5777239057543,-3056.5777239057543,-3056.5777239057543,-3056.5777239057543
1250,-19776.989301880312,-3296.16488364672,-3296.16488364672,-3296.16488364672,-3296.16488364672,-3296.16488364672,-3296.16488364672
1260,-21379.62617855978,-3563.271029759961,-3563.271029759961,-3563.271029759961,-3563.271029759961,-3563.271029759961,-3563.271029759961
1270,-24630.180001453646,-4105.030000242274,-4105.030000242274,-4105.030000242274,-4105.030000242274,-4105.030000242274,-4105.030000242274
1280,-24477.162599878786,-4079.5270999797963,-4079.5270999797963,-4079.5270999797963,-4079.5270999797963,-4079.5270999797963,-4079.5270999797963
1290,-23513.83913781453,-3918.9731896357544,-3918.9731896357544,-3918.9731896357544,-3918.9731896357544,-3918.9731896357544,-3918.9731896357544
1300,-22387.489182416517,-3731.248197069423,-3731.248197069423,-3731.248197069423,-3731.248197069423,-3731.248197069423,-3731.248197069423
1310,-25725.667344320416,-4287.611224053402,-4287.611224053402,-4287.611224053402,-4287.611224053402,-4287.611224053402,-4287.611224053402
1320,-21557.886646269384,-3592.981107711565,-3592.981107711565,-3592.981107711565,-3592.981107711565,-3592.981107711565,-3592.981107711565
1330,-17655.876599445524,-2942.646099907587,-2942.646099907587,-2942.646099907587,-2942.646099907587,-2942.646099907587,-2942.646099907587
1340,-22500.253089923433,-3750.0421816539065,-3750.0421816539065,-3750.0421816539065,-3750.0421816539065,-3750.0421816539065,-3750.0421816539065
1350,-21424.8536251858,-3570.8089375309696,-3570.8089375309696,-3570.8089375309696,-3570.8089375309696,-3570.8089375309696,-3570.8089375309696
1360,-23550.675993086224,-3925.1126655143717,-3925.1126655143717,-3925.1126655143717,-3925.1126655143717,-3925.1126655143717,-3925.1126655143717
1370,-20348.386894644736,-3391.397815774121,-3391.397815774121,-3391.397815774121,-3391.397815774121,-3391.397815774121,-3391.397815774121
1380,-21419.90482012651,-3569.9841366877495,-3569.9841366877495,-3569.9841366877495,-3569.9841366877495,-3569.9841366877495,-3569.9841366877495
1390,-21672.565640359175,-3612.094273393195,-3612.094273393195,-3612.094273393195,-3612.094273393195,-3612.094273393195,-3612.094273393195
1400,-19972.836524526407,-3328.806087421065,-3328.806087421065,-3328.806087421065,-3328.806087421065,-3328.806087421065,-3328.806087421065
1410,-20438.200054877874,-3406.3666758129766,-3406.3666758129766,-3406.3666758129766,-3406.3666758129766,-3406.3666758129766,-3406.3666758129766
1420,-19498.097058989722,-3249.682843164952,-3249.682843164952,-3249.682843164952,-3249.682843164952,-3249.682843164952,-3249.682843164952
1430,-19878.928484803877,-3313.154747467312,-3313.154747467312,-3313.154747467312,-3313.154747467312,-3313.154747467312,-3313.154747467312
