episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
360,-28319.960408786203,-4719.993401464363,-4719.993401464363,-4719.993401464363,-4719.993401464363,-4719.993401464363,-4719.993401464363
370,-28557.2595176971,-4759.543252949511,-4759.543252949511,-4759.543252949511,-4759.543252949511,-4759.543252949511,-4759.543252949511
380,-29249.37095581098,-4874.8951593018355,-4874.8951593018355,-4874.8951593018355,-4874.8951593018355,-4874.8951593018355,-4874.8951593018355
390,-30449.5531016814,-5074.925516946893,-5074.925516946893,-5074.925516946893,-5074.925516946893,-5074.925516946893,-5074.925516946893
400,-27062.519191887124,-4510.4198653145195,-4510.4198653145195,-4510.4198653145195,-4510.4198653145195,-4510.4198653145195,-4510.4198653145195
410,-28798.404635307495,-4799.734105884582,-4799.734105884582,-4799.734105884582,-4799.734105884582,-4799.734105884582,-4799.734105884582
420,-29618.477813759313,-4936.4129689598885,-4936.4129689598885,-4936.4129689598885,-4936.4129689598885,-4936.4129689598885,-4936.4129689598885
430,-29834.429032790842,-4972.404838798475,-4972.404838798475,-4972.404838798475,-4972.404838798475,-4972.404838798475,-4972.404838798475
440,-30144.53380411443,-5024.088967352405,-5024.088967352405,-5024.088967352405,-5024.088967352405,-5024.088967352405,-5024.088967352405
450,-28508.706859266058,-4751.451143211009,-4751.451143211009,-4751.451143211009,-4751.451143211009,-4751.451143211009,-4751.451143211009
460,-29430.783309335813,-4905.130551555968,-4905.130551555968,-4905.130551555968,-4905.130551555968,-4905.130551555968,-4905.130551555968
470,-31302.16019797988,-5217.026699663318,-5217.026699663318,-5217.026699663318,-5217.026699663318,-5217.026699663318,-5217.026699663318
480,-28674.417325043294,-4779.0695541738805,-4779.0695541738805,-4779.0695541738805,-4779.0695541738805,-4779.0695541738805,-4779.0695541738805
490,-31696.776309993445,-5282.796051665575,-5282.796051665575,-5282.796051665575,-5282.796051665575,-5282.796051665575,-5282.796051665575
500,-30663.642259697925,-5110.607043282986,-5110.607043282986,-5110.607043282986,-5110.607043282986,-5110.607043282986,-5110.607043282986
510,-30092.141274111353,-5015.356879018558,-5015.356879018558,-5015.356879018558,-5015.356879018558,-5015.356879018558,-5015.356879018558
520,-29529.110697710188,-4921.518449618363,-4921.518449618363,-4921.518449618363,-4921.518449618363,-4921.518449618363,-4921.518449618363
530,-28444.222546542984,-4740.7037577571655,-4740.7037577571655,-4740.7037577571655,-4740.7037577571655,-4740.7037577571655,-4740.7037577571655
540,-29833.15314531694,-4972.192190886156,-4972.192190886156,-4972.192190886156,-4972.192190886156,-4972.192190886156,-4972.192190886156
550,-30422.26480029904,-5070.377466716508,-5070.377466716508,-5070.377466716508,-5070.377466716508,-5070.377466716508,-5070.377466716508
560,-29985.016298794526,-4997.502716465756,-4997.502716465756,-4997.502716465756,-4997.502716465756,-4997.502716465756,-4997.502716465756
570,-29980.977625742886,-4996.829604290483,-4996.829604290483,-4996.829604290483,-4996.829604290483,-4996.829604290483,-4996.829604290483
580,-29852.896193198132,-4975.482698866358,-4975.482698866358,-4975.482698866358,-4975.482698866358,-4975.482698866358,-4975.482698866358
590,-30421.484785857123,-5070.247464309519,-5070.247464309519,-5070.247464309519,-5070.247464309519,-5070.247464309519,-5070.247464309519
600,-30720.807241935974,-5120.134540322666,-5120.134540322666,-5120.134540322666,-5120.134540322666,-5120.134540322666,-5120.134540322666
610,-31333.061445565887,-5222.1769075943175,-5222.1769075943175,-5222.1769075943175,-5222.1769075943175,-5222.1769075943175,-5222.1769075943175
620,-29538.87244162989,-4923.145406938315,-4923.145406938315,-4923.145406938315,-4923.145406938315,-4923.145406938315,-4923.145406938315
630,-30190.571944286297,-5031.761990714379,-5031.761990714379,-5031.761990714379,-5031.761990714379,-5031.761990714379,-5031.761990714379
640,-30639.75246287703,-5106.6254104795025,-5106.6254104795025,-5106.6254104795025,-5106.6254104795025,-5106.6254104795025,-5106.6254104795025
650,-31524.70036188371,-5254.116726980615,-5254.116726980615,-5254.116726980615,-5254.116726980615,-5254.116726980615,-5254.116726980615
660,-33070.25747331785,-5511.709578886303,-5511.709578886303,-5511.709578886303,-5511.709578886303,-5511.709578886303,-5511.709578886303
670,-29653.088178766902,-4942.181363127815,-4942.181363127815,-4942.181363127815,-4942.181363127815,-4942.181363127815,-4942.181363127815
680,-33403.44119488256,-5567.240199147094,-5567.240199147094,-5567.240199147094,-5567.240199147094,-5567.240199147094,-5567.240199147094
690,-32767.96035035792,-5461.326725059653,-5461.326725059653,-5461.326725059653,-5461.326725059653,-5461.326725059653,-5461.326725059653
700,-31918.15779521218,-5319.692965868697,-5319.692965868697,-5319.692965868697,-5319.692965868697,-5319.692965868697,-5319.692965868697
710,-32414.215461035714,-5402.369243505948,-5402.369243505948,-5402.369243505948,-5402.369243505948,-5402.369243505948,-5402.369243505948
720,-32390.67379736105,-5398.445632893507,-5398.445632893507,-5398.445632893507,-5398.445632893507,-5398.445632893507,-5398.445632893507
730,-31902.667105209337,-5317.111184201558,-5317.111184201558,-5317.111184201558,-5317.111184201558,-5317.111184201558,-5317.111184201558
740,-22121.484631289524,-3686.9141052149207,-3686.9141052149207,-3686.9141052149207,-3686.9141052149207,-3686.9141052149207,-3686.9141052149207
750,-32645.725843451928,-5440.954307241987,-5440.954307241987,-5440.954307241987,-5440.954307241987,-5440.954307241987,-5440.954307241987
760,-29222.63835247648,-4870.439725412746,-4870.439725412746,-4870.439725412746,-4870.439725412746,-4870.439725412746,-4870.439725412746
770,-31662.428360297657,-5277.071393382941,-5277.071393382941,-5277.071393382941,-5277.071393382941,-5277.071393382941,-5277.071393382941
780,-30614.33222873623,-5102.388704789374,-5102.388704789374,-5102.388704789374,-5102.388704789374,-5102.388704789374,-5102.388704789374
790,-28183.892057255453,-4697.31534287591,-4697.31534287591,-4697.31534287591,-4697.31534287591,-4697.31534287591,-4697.31534287591
800,-30438.49938692946,-5073.083231154909,-5073.083231154909,-5073.083231154909,-5073.083231154909,-5073.083231154909,-5073.083231154909
810,-30622.514458608748,-5103.752409768122,-5103.752409768122,-5103.752409768122,-5103.752409768122,-5103.752409768122,-5103.752409768122
820,-30634.44302496146,-5105.7405041602415,-5105.7405041602415,-5105.7405041602415,-5105.7405041602415,-5105.7405041602415,-5105.7405041602415
830,-29568.62393136242,-4928.103988560404,-4928.103988560404,-4928.103988560404,-4928.103988560404,-4928.103988560404,-4928.103988560404
840,-28779.00506595594,-4796.500844325985,-4796.500844325985,-4796.500844325985,-4796.500844325985,-4796.500844325985,-4796.500844325985
850,-27539.54981127098,-4589.924968545159,-4589.924968545159,-4589.924968545159,-4589.924968545159,-4589.924968545159,-4589.924968545159
860,-27648.987865225507,-4608.164644204252,-4608.164644204252,-4608.164644204252,-4608.164644204252,-4608.164644204252,-4608.164644204252
870,-24788.559305758405,-4131.42655095973,-4131.42655095973,-4131.42655095973,-4131.42655095973,-4131.42655095973,-4131.42655095973
880,-27079.189988600694,-4513.198331433446,-4513.198331433446,-4513.198331433446,-4513.198331433446,-4513.198331433446,-4513.198331433446
890,-27114.674067578162,-4519.1123445963585,-4519.1123445963585,-4519.1123445963585,-4519.1123445963585,-4519.1123445963585,-4519.1123445963585
900,-27025.127727851497,-4504.187954641918,-4504.187954641918,-4504.187954641918,-4504.187954641918,-4504.187954641918,-4504.187954641918
910,-26400.45025096635,-4400.075041827726,-4400.075041827726,-4400.075041827726,-4400.075041827726,-4400.075041827726,-4400.075041827726
920,-23944.006427021963,-3990.667737836994,-3990.667737836994,-3990.667737836994,-3990.667737836994,-3990.667737836994,-3990.667737836994
930,-26369.757282683346,-4394.959547113888,-4394.959547113888,-4394.959547113888,-4394.959547113888,-4394.959547113888,-4394.959547113888
940,-23476.596442330432,-3912.7660737217398,-3912.7660737217398,-3912.7660737217398,-3912.7660737217398,-3912.7660737217398,-3912.7660737217398
950,-27972.97215772364,-4662.162026287273,-4662.162026287273,-4662.162026287273,-4662.162026287273,-4662.162026287273,-4662.162026287273
960,-24738.231499999143,-4123.038583333192,-4123.038583333192,-4123.038583333192,-4123.038583333192,-4123.038583333192,-4123.038583333192
970,-24840.193043152,-4140.032173858669,-4140.032173858669,-4140.032173858669,-4140.032173858669,-4140.032173858669,-4140.032173858669
980,-20057.471920579563,-3342.911986763263,-3342.911986763263,-3342.911986763263,-3342.911986763263,-3342.911986763263,-3342.911986763263
990,-24654.963889584433,-4109.160648264069,-4109.160648264069,-4109.160648264069,-4109.160648264069,-4109.160648264069,-4109.160648264069
1000,-25893.693852732824,-4315.615642122142,-4315.615642122142,-4315.615642122142,-4315.615642122142,-4315.615642122142,-4315.615642122142
1010,-24152.98873592976,-4025.4981226549644,-4025.4981226549644,-4025.4981226549644,-4025.4981226549644,-4025.4981226549644,-4025.4981226549644
1020,-23510.25172548619,-3918.375287581033,-3918.375287581033,-3918.375287581033,-3918.375287581033,-3918.375287581033,-3918.375287581033
1030,-24741.000985728162,-4123.500164288028,-4123.500164288028,-4123.500164288028,-4123.500164288028,-4123.500164288028,-4123.500164288028
1040,-23555.31747670893,-3925.8862461181516,-3925.8862461181516,-3925.8862461181516,-3925.8862461181516,-3925.8862461181516,-3925.8862461181516
1050,-24398.003226904908,-4066.333871150816,-4066.333871150816,-4066.333871150816,-4066.333871150816,-4066.333871150816,-4066.333871150816
1060,-21898.651230302068,-3649.7752050503404,-3649.7752050503404,-3649.7752050503404,-3649.7752050503404,-3649.7752050503404,-3649.7752050503404
1070,-21391.217855699768,-3565.20297594996,-3565.20297594996,-3565.20297594996,-3565.20297594996,-3565.20297594996,-3565.20297594996
1080,-24210.386844490342,-4035.0644740817224,-4035.0644740817224,-4035.0644740817224,-4035.0644740817224,-4035.0644740817224,-4035.0644740817224
1090,-21495.044678759823,-3582.5074464599725,-3582.5074464599725,-3582.5074464599725,-3582.5074464599725,-3582.5074464599725,-3582.5074464599725
1100,-19738.75201403804,-3289.7920023396773,-3289.7920023396773,-3289.7920023396773,-3289.7920023396773,-3289.7920023396773,-3289.7920023396773
1110,-20542.759479272096,-3423.7932465453496,-3423.7932465453496,-3423.7932465453496,-3423.7932465453496,-3423.7932465453496,-3423.7932465453496
1120,-23100.187360789292,-3850.0312267982117,-3850.0312267982117,-3850.0312267982117,-3850.0312267982117,-3850.0312267982117,-3850.0312267982117
1130,-16689.283292549502,-2781.5472154249155,-2781.5472154249155,-2781.5472154249155,-2781.5472154249155,-2781.5472154249155,-2781.5472154249155
1140,-24868.139551571094,-4144.689925261851,-4144.689925261851,-4144.689925261851,-4144.689925261851,-4144.689925261851,-4144.689925261851
1150,-17993.05238078576,-2998.842063464296,-2998.842063464296,-2998.842063464296,-2998.842063464296,-2998.842063464296,-2998.842063464296
1160,-20316.018453803965,-3386.0030756339925,-3386.0030756339925,-3386.0030756339925,-3386.0030756339925,-3386.0030756339925,-3386.0030756339925
1170,-20355.542394825225,-3392.590399137539,-3392.590399137539,-3392.590399137539,-3392.590399137539,-3392.590399137539,-3392.590399137539
1180,-22165.256297952812,-3694.2093829921337,-3694.2093829921337,-3694.2093829921337,-3694.2093829921337,-3694.2093829921337,-3694.2093829921337
1190,-18795.785640200014,-3132.6309400333353,-3132.6309400333353,-3132.6309400333353,-3132.6309400333353,-3132.6309400333353,-3132.6309400333353
1200,-19637.268062160572,-3272.878010360095,-3272.878010360095,-3272.878010360095,-3272.878010360095,-3272.878010360095,-3272.878010360095
1210,-18507.02372944862,-3084.503954908101,-3084.503954908101,-3084.503954908101,-3084.503954908101,-3084.503954908101,-3084.503954908101
1220,-18786.346752474805,-3131.0577920791325,-3131.0577920791325,-3131.0577920791325,-3131.0577920791325,-3131.0577920791325,-3131.0577920791325
1230,-19383.727205126765,-3230.6212008544626,-3230.6212008544626,-3230.6212008544626,-3230.6212008544626,-3230.6212008544626,-3230.6212008544626
1240,-17115.768400576926,-2852.6280667628216,-2852.6280667628216,-2852.6280667628216,-2852.6280667628216,-2852.6280667628216,-2852.6280667628216
1250,-19197.251010302163,-3199.5418350503587,-3199.5418350503587,-3199.5418350503587,-3199.5418350503587,-3199.5418350503587,-3199.5418350503587
1260,-13680.06101549196,-2280.010169248659,-2280.010169248659,-2280.010169248659,-2280.010169248659,-2280.010169248659,-2280.010169248659
1270,-14465.735789373543,-2410.95596489559,-2410.95596489559,-2410.95596489559,-2410.95596489559,-2410.95596489559,-2410.95596489559
1280,-13463.89924593653,-2243.983207656088,-2243.983207656088,-2243.983207656088,-2243.983207656088,-2243.983207656088,-2243.983207656088
1290,-13244.12741391291,-2207.354568985483,-2207.354568985483,-2207.354568985483,-2207.354568985483,-2207.354568985483,-2207.354568985483
1300,-13796.89016976887,-2299.481694961478,-2299.481694961478,-2299.481694961478,-2299.481694961478,-2299.481694961478,-2299.481694961478
1310,-13260.178106651965,-2210.029684441995,-2210.029684441995,-2210.029684441995,-2210.029684441995,-2210.029684441995,-2210.029684441995
1320,-13256.88816068269,-2209.4813601137803,-2209.4813601137803,-2209.4813601137803,-2209.4813601137803,-2209.4813601137803,-2209.4813601137803
1330,-10511.737639644589,-1751.9562732740974,-1751.9562732740974,-1751.9562732740974,-1751.9562732740974,-1751.9562732740974,-1751.9562732740974
1340,-12097.900835094715,-2016.3168058491199,-2016.3168058491199,-2016.3168058491199,-2016.3168058491199,-2016.3168058491199,-2016.3168058491199
1350,-11088.396887928162,-1848.066147988028,-1848.066147988028,-1848.066147988028,-1848.066147988028,-1848.066147988028,-1848.066147988028
1360,-9951.790220943378,-1658.631703490563,-1658.631703490563,-1658.631703490563,-1658.631703490563,-1658.631703490563,-1658.631703490563
1370,-10977.497157821937,-1829.5828596369897,-1829.5828596369897,-1829.5828596369897,-1829.5828596369897,-1829.5828596369897,-1829.5828596369897
1380,-10193.576604986016,-1698.929434164337,-1698.929434164337,-1698.929434164337,-1698.929434164337,-1698.929434164337,-1698.929434164337
1390,-10886.316421651183,-1814.3860702751965,-1814.3860702751965,-1814.3860702751965,-1814.3860702751965,-1814.3860702751965,-1814.3860702751965
1400,-10663.133927140312,-1777.1889878567192,-1777.1889878567192,-1777.1889878567192,-1777.1889878567192,-1777.1889878567192,-1777.1889878567192
1410,-10594.22867501099,-1765.7047791685,-1765.7047791685,-1765.7047791685,-1765.7047791685,-1765.7047791685,-1765.7047791685
1420,-11870.159243106038,-1978.3598738510068,-1978.3598738510068,-1978.3598738510068,-1978.3598738510068,-1978.3598738510068,-1978.3598738510068
1430,-14408.54382930634,-2401.423971551057,-2401.423971551057,-2401.423971551057,-2401.423971551057,-2401.423971551057,-2401.423971551057
1440,-9978.945498712366,-1663.157583118728,-1663.157583118728,-1663.157583118728,-1663.157583118728,-1663.157583118728,-1663.157583118728
1450,-10229.702168134889,-1704.950361355816,-1704.950361355816,-1704.950361355816,-1704.950361355816,-1704.950361355816,-1704.950361355816
1460,-9627.985457913894,-1604.6642429856493,-1604.6642429856493,-1604.6642429856493,-1604.6642429856493,-1604.6642429856493,-1604.6642429856493
1470,-10627.086928487304,-1771.1811547478842,-1771.1811547478842,-1771.1811547478842,-1771.1811547478842,-1771.1811547478842,-1771.1811547478842
1480,-10225.578420371061,-1704.2630700618417,-1704.2630700618417,-1704.2630700618417,-1704.2630700618417,-1704.2630700618417,-1704.2630700618417
1490,-10433.036559993145,-1738.8394266655237,-1738.8394266655237,-1738.8394266655237,-1738.8394266655237,-1738.8394266655237,-1738.8394266655237
1500,-10397.802713987743,-1732.967118997958,-1732.967118997958,-1732.967118997958,-1732.967118997958,-1732.967118997958,-1732.967118997958
1510,-10431.44462358415,-1738.574103930693,-1738.574103930693,-1738.574103930693,-1738.574103930693,-1738.574103930693,-1738.574103930693
1520,-10569.444860974349,-1761.574143495724,-1761.574143495724,-1761.574143495724,-1761.574143495724,-1761.574143495724,-1761.574143495724
1530,-10847.486426034537,-1807.9144043390872,-1807.9144043390872,-1807.9144043390872,-1807.9144043390872,-1807.9144043390872,-1807.9144043390872
1540,-10744.901362533974,-1790.8168937556609,-1790.8168937556609,-1790.8168937556609,-1790.8168937556609,-1790.8168937556609,-1790.8168937556609
1550,-10137.96579079609,-1689.6609651326805,-1689.6609651326805,-1689.6609651326805,-1689.6609651326805,-1689.6609651326805,-1689.6609651326805
1560,-10493.283539417916,-1748.8805899029871,-1748.8805899029871,-1748.8805899029871,-1748.8805899029871,-1748.8805899029871,-1748.8805899029871
1570,-10351.021981276435,-1725.1703302127403,-1725.1703302127403,-1725.1703302127403,-1725.1703302127403,-1725.1703302127403,-1725.1703302127403
1580,-10620.562619270902,-1770.093769878483,-1770.093769878483,-1770.093769878483,-1770.093769878483,-1770.093769878483,-1770.093769878483
1590,-10709.97800409787,-1784.9963340163117,-1784.9963340163117,-1784.9963340163117,-1784.9963340163117,-1784.9963340163117,-1784.9963340163117
1600,-10590.31630512023,-1765.0527175200368,-1765.0527175200368,-1765.0527175200368,-1765.0527175200368,-1765.0527175200368,-1765.0527175200368
1610,-11295.583885968192,-1882.597314328032,-1882.597314328032,-1882.597314328032,-1882.597314328032,-1882.597314328032,-1882.597314328032
1620,-11118.65446972442,-1853.1090782874028,-1853.1090782874028,-1853.1090782874028,-1853.1090782874028,-1853.1090782874028,-1853.1090782874028
1630,-10912.356088162123,-1818.7260146936865,-1818.7260146936865,-1818.7260146936865,-1818.7260146936865,-1818.7260146936865,-1818.7260146936865
1640,-11493.188504690184,-1915.5314174483635,-1915.5314174483635,-1915.5314174483635,-1915.5314174483635,-1915.5314174483635,-1915.5314174483635
1650,-11711.090284668946,-1951.8483807781581,-1951.8483807781581,-1951.8483807781581,-1951.8483807781581,-1951.8483807781581,-1951.8483807781581
1660,-11570.240014271743,-1928.373335711957,-1928.373335711957,-1928.373335711957,-1928.373335711957,-1928.373335711957,-1928.373335711957
1670,-12943.102699775294,-2157.1837832958836,-2157.1837832958836,-2157.1837832958836,-2157.1837832958836,-2157.1837832958836,-2157.1837832958836
1680,-11302.614792938104,-1883.7691321563518,-1883.7691321563518,-1883.7691321563518,-1883.7691321563518,-1883.7691321563518,-1883.7691321563518
1690,-10883.449623499424,-1813.9082705832393,-1813.9082705832393,-1813.9082705832393,-1813.9082705832393,-1813.9082705832393,-1813.9082705832393
1700,-12294.098888426703,-2049.0164814044506,-2049.0164814044506,-2049.0164814044506,-2049.0164814044506,-2049.0164814044506,-2049.0164814044506
1710,-11152.017090571599,-1858.669515095266,-1858.669515095266,-1858.669515095266,-1858.669515095266,-1858.669515095266,-1858.669515095266
1720,-10263.416811737126,-1710.5694686228537,-1710.5694686228537,-1710.5694686228537,-1710.5694686228537,-1710.5694686228537,-1710.5694686228537
1730,-10165.563889240899,-1694.2606482068181,-1694.2606482068181,-1694.2606482068181,-1694.2606482068181,-1694.2606482068181,-1694.2606482068181
1740,-11498.49219509701,-1916.4153658495015,-1916.4153658495015,-1916.4153658495015,-1916.4153658495015,-1916.4153658495015,-1916.4153658495015
1750,-9542.306490191808,-1590.384415031967,-1590.384415031967,-1590.384415031967,-1590.384415031967,-1590.384415031967,-1590.384415031967
1760,-9254.920543534321,-1542.4867572557193,-1542.4867572557193,-1542.4867572557193,-1542.4867572557193,-1542.4867572557193,-1542.4867572557193
1770,-9509.23591650373,-1584.8726527506228,-1584.8726527506228,-1584.8726527506228,-1584.8726527506228,-1584.8726527506228,-1584.8726527506228
1780,-10381.71965075335,-1730.2866084588918,-1730.2866084588918,-1730.2866084588918,-1730.2866084588918,-1730.2866084588918,-1730.2866084588918
1790,-9496.480250791541,-1582.7467084652583,-1582.7467084652583,-1582.7467084652583,-1582.7467084652583,-1582.7467084652583,-1582.7467084652583
1800,-9411.786847625768,-1568.6311412709615,-1568.6311412709615,-1568.6311412709615,-1568.6311412709615,-1568.6311412709615,-1568.6311412709615
1810,-9508.436187558002,-1584.7393645930013,-1584.7393645930013,-1584.7393645930013,-1584.7393645930013,-1584.7393645930013,-1584.7393645930013
1820,-9607.957334800685,-1601.3262224667808,-1601.3262224667808,-1601.3262224667808,-1601.3262224667808,-1601.3262224667808,-1601.3262224667808
1830,-9748.335872735952,-1624.7226454559918,-1624.7226454559918,-1624.7226454559918,-1624.7226454559918,-1624.7226454559918,-1624.7226454559918
1840,-11241.151356078019,-1873.5252260130026,-1873.5252260130026,-1873.5252260130026,-1873.5252260130026,-1873.5252260130026,-1873.5252260130026
1850,-10117.612319177118,-1686.2687198628548,-1686.2687198628548,-1686.2687198628548,-1686.2687198628548,-1686.2687198628548,-1686.2687198628548
1860,-11793.23698297631,-1965.5394971627188,-1965.5394971627188,-1965.5394971627188,-1965.5394971627188,-1965.5394971627188,-1965.5394971627188
1870,-10151.869404530347,-1691.9782340883926,-1691.9782340883926,-1691.9782340883926,-1691.9782340883926,-1691.9782340883926,-1691.9782340883926
1880,-10190.058707899107,-1698.3431179831853,-1698.3431179831853,-1698.3431179831853,-1698.3431179831853,-1698.3431179831853,-1698.3431179831853
1890,-10232.125897429336,-1705.3543162382234,-1705.3543162382234,-1705.3543162382234,-1705.3543162382234,-1705.3543162382234,-1705.3543162382234
1900,-10192.148034434345,-1698.6913390723912,-1698.6913390723912,-1698.6913390723912,-1698.6913390723912,-1698.6913390723912,-1698.6913390723912
1910,-10370.865065380722,-1728.4775108967885,-1728.4775108967885,-1728.4775108967885,-1728.4775108967885,-1728.4775108967885,-1728.4775108967885
1920,-10371.226810166216,-1728.5378016943712,-1728.5378016943712,-1728.5378016943712,-1728.5378016943712,-1728.5378016943712,-1728.5378016943712
1930,-10503.06721432303,-1750.5112023871711,-1750.5112023871711,-1750.5112023871711,-1750.5112023871711,-1750.5112023871711,-1750.5112023871711
1940,-10712.716484096622,-1785.4527473494363,-1785.4527473494363,-1785.4527473494363,-1785.4527473494363,-1785.4527473494363,-1785.4527473494363
1950,-10708.973277490159,-1784.8288795816939,-1784.8288795816939,-1784.8288795816939,-1784.8288795816939,-1784.8288795816939,-1784.8288795816939
1960,-11448.719355046005,-1908.1198925076678,-1908.1198925076678,-1908.1198925076678,-1908.1198925076678,-1908.1198925076678,-1908.1198925076678
1970,-10713.258056775685,-1785.5430094626136,-1785.5430094626136,-1785.5430094626136,-1785.5430094626136,-1785.5430094626136,-1785.5430094626136
1980,-10753.856430911856,-1792.3094051519747,-1792.3094051519747,-1792.3094051519747,-1792.3094051519747,-1792.3094051519747,-1792.3094051519747
1990,-10862.73986233569,-1810.4566437226174,-1810.4566437226174,-1810.4566437226174,-1810.4566437226174,-1810.4566437226174,-1810.4566437226174
2000,-10819.46393181295,-1803.2439886354914,-1803.2439886354914,-1803.2439886354914,-1803.2439886354914,-1803.2439886354914,-1803.2439886354914
2010,-11502.178859072406,-1917.0298098454011,-1917.0298098454011,-1917.0298098454011,-1917.0298098454011,-1917.0298098454011,-1917.0298098454011
2020,-11119.611538274397,-1853.2685897124006,-1853.2685897124006,-1853.2685897124006,-1853.2685897124006,-1853.2685897124006,-1853.2685897124006
2030,-11403.341018008048,-1900.5568363346738,-1900.5568363346738,-1900.5568363346738,-1900.5568363346738,-1900.5568363346738,-1900.5568363346738
