episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
500,-8522.683376499885,-1420.4472294166474,-1420.4472294166474,-1420.4472294166474,-1420.4472294166474,-1420.4472294166474,-1420.4472294166474
510,-9835.256690424085,-1639.2094484040142,-1639.2094484040142,-1639.2094484040142,-1639.2094484040142,-1639.2094484040142,-1639.2094484040142
520,-9620.382803079367,-1603.3971338465603,-1603.3971338465603,-1603.3971338465603,-1603.3971338465603,-1603.3971338465603,-1603.3971338465603
530,-9541.014902522404,-1590.1691504204018,-1590.1691504204018,-1590.1691504204018,-1590.1691504204018,-1590.1691504204018,-1590.1691504204018
540,-10042.970120537448,-1673.828353422908,-1673.828353422908,-1673.828353422908,-1673.828353422908,-1673.828353422908,-1673.828353422908
550,-12091.697980604029,-2015.2829967673376,-2015.2829967673376,-2015.2829967673376,-2015.2829967673376,-2015.2829967673376,-2015.2829967673376
560,-10904.120737737077,-1817.353456289513,-1817.353456289513,-1817.353456289513,-1817.353456289513,-1817.353456289513,-1817.353456289513
570,-11168.87675945492,-1861.479459909154,-1861.479459909154,-1861.479459909154,-1861.479459909154,-1861.479459909154,-1861.479459909154
580,-12214.09037295404,-2035.6817288256739,-2035.6817288256739,-2035.6817288256739,-2035.6817288256739,-2035.6817288256739,-2035.6817288256739
590,-12243.333807788595,-2040.5556346314322,-2040.5556346314322,-2040.5556346314322,-2040.5556346314322,-2040.5556346314322,-2040.5556346314322
600,-10831.802825563895,-1805.3004709273137,-1805.3004709273137,-1805.3004709273137,-1805.3004709273137,-1805.3004709273137,-1805.3004709273137
610,-11293.771702003576,-1882.2952836672625,-1882.2952836672625,-1882.2952836672625,-1882.2952836672625,-1882.2952836672625,-1882.2952836672625
620,-12432.319856708946,-2072.053309451491,-2072.053309451491,-2072.053309451491,-2072.053309451491,-2072.053309451491,-2072.053309451491
630,-12270.711168975182,-2045.1185281625312,-2045.1185281625312,-2045.1185281625312,-2045.1185281625312,-2045.1185281625312,-2045.1185281625312
640,-11567.665001412612,-1927.9441669021016,-1927.9441669021016,-1927.9441669021016,-1927.9441669021016,-1927.9441669021016,-1927.9441669021016
650,-9174.402221224063,-1529.0670368706765,-1529.0670368706765,-1529.0670368706765,-1529.0670368706765,-1529.0670368706765,-1529.0670368706765
660,-9094.724773026846,-1515.7874621711417,-1515.7874621711417,-1515.7874621711417,-1515.7874621711417,-1515.7874621711417,-1515.7874621711417
670,-8614.435158622033,-1435.7391931036734,-1435.7391931036734,-1435.7391931036734,-1435.7391931036734,-1435.7391931036734,-1435.7391931036734
680,-11820.094540811719,-1970.0157568019536,-1970.0157568019536,-1970.0157568019536,-1970.0157568019536,-1970.0157568019536,-1970.0157568019536
690,-10513.203701772089,-1752.2006169620138,-1752.2006169620138,-1752.2006169620138,-1752.2006169620138,-1752.2006169620138,-1752.2006169620138
700,-8785.464865366812,-1464.244144227801,-1464.244144227801,-1464.244144227801,-1464.244144227801,-1464.244144227801,-1464.244144227801
710,-8347.430471446442,-1391.23841190774,-1391.23841190774,-1391.23841190774,-1391.23841190774,-1391.23841190774,-1391.23841190774
720,-9228.052148486478,-1538.0086914144129,-1538.0086914144129,-1538.0086914144129,-1538.0086914144129,-1538.0086914144129,-1538.0086914144129
730,-8184.414520789071,-1364.069086798178,-1364.069086798178,-1364.069086798178,-1364.069086798178,-1364.069086798178,-1364.069086798178
740,-10143.770377831162,-1690.628396305193,-1690.628396305193,-1690.628396305193,-1690.628396305193,-1690.628396305193,-1690.628396305193
750,-9483.079255445944,-1580.5132092409913,-1580.5132092409913,-1580.5132092409913,-1580.5132092409913,-1580.5132092409913,-1580.5132092409913
760,-10497.868352689144,-1749.6447254481907,-1749.6447254481907,-1749.6447254481907,-1749.6447254481907,-1749.6447254481907,-1749.6447254481907
770,-9997.272754053669,-1666.2121256756127,-1666.2121256756127,-1666.2121256756127,-1666.2121256756127,-1666.2121256756127,-1666.2121256756127
780,-10228.697243046416,-1704.7828738410699,-1704.7828738410699,-1704.7828738410699,-1704.7828738410699,-1704.7828738410699,-1704.7828738410699
790,-10199.116168691955,-1699.8526947819926,-1699.8526947819926,-1699.8526947819926,-1699.8526947819926,-1699.8526947819926,-1699.8526947819926
800,-10553.865683054935,-1758.9776138424884,-1758.9776138424884,-1758.9776138424884,-1758.9776138424884,-1758.9776138424884,-1758.9776138424884
810,-11578.630271949683,-1929.7717119916147,-1929.7717119916147,-1929.7717119916147,-1929.7717119916147,-1929.7717119916147,-1929.7717119916147
820,-12623.596175369723,-2103.932695894953,-2103.932695894953,-2103.932695894953,-2103.932695894953,-2103.932695894953,-2103.932695894953
830,-12641.73133031707,-2106.9552217195137,-2106.9552217195137,-2106.9552217195137,-2106.9552217195137,-2106.9552217195137,-2106.9552217195137
840,-12954.029739009737,-2159.0049565016243,-2159.0049565016243,-2159.0049565016243,-2159.0049565016243,-2159.0049565016243,-2159.0049565016243
850,-12732.869898925008,-2122.1449831541663,-2122.1449831541663,-2122.1449831541663,-2122.1449831541663,-2122.1449831541663,-2122.1449831541663
860,-13031.908191782131,-2171.984698630355,-2171.984698630355,-2171.984698630355,-2171.984698630355,-2171.984698630355,-2171.984698630355
870,-12555.901612314663,-2092.650268719108,-2092.650268719108,-2092.650268719108,-2092.650268719108,-2092.650268719108,-2092.650268719108
880,-11716.792282576094,-1952.798713762682,-1952.798713762682,-1952.798713762682,-1952.798713762682,-1952.798713762682,-1952.798713762682
890,-11873.646031469396,-1978.941005244899,-1978.941005244899,-1978.941005244899,-1978.941005244899,-1978.941005244899,-1978.941005244899
900,-10729.12156013729,-1788.186926689547,-1788.186926689547,-1788.186926689547,-1788.186926689547,-1788.186926689547,-1788.186926689547
910,-12020.622133244291,-2003.437022207382,-2003.437022207382,-2003.437022207382,-2003.437022207382,-2003.437022207382,-2003.437022207382
920,-11537.425913376504,-1922.904318896086,-1922.904318896086,-1922.904318896086,-1922.904318896086,-1922.904318896086,-1922.904318896086
930,-11983.300916663888,-1997.2168194439812,-1997.2168194439812,-1997.2168194439812,-1997.2168194439812,-1997.2168194439812,-1997.2168194439812
940,-11766.077622458353,-1961.012937076394,-1961.012937076394,-1961.012937076394,-1961.012937076394,-1961.012937076394,-1961.012937076394
950,-9749.959893018748,-1624.9933155031242,-1624.9933155031242,-1624.9933155031242,-1624.9933155031242,-1624.9933155031242,-1624.9933155031242
960,-9749.73285300714,-1624.955475501189,-1624.955475501189,-1624.955475501189,-1624.955475501189,-1624.955475501189,-1624.955475501189
970,-14029.657154128256,-2338.276192354709,-2338.276192354709,-2338.276192354709,-2338.276192354709,-2338.276192354709,-2338.276192354709
980,-10940.88442789173,-1823.480737981957,-1823.480737981957,-1823.480737981957,-1823.480737981957,-1823.480737981957,-1823.480737981957
990,-12505.144796561364,-2084.190799426894,-2084.190799426894,-2084.190799426894,-2084.190799426894,-2084.190799426894,-2084.190799426894
1000,-10750.290943345808,-1791.7151572243006,-1791.7151572243006,-1791.7151572243006,-1791.7151572243006,-1791.7151572243006,-1791.7151572243006
1010,-9125.13421186453,-1520.8557019774232,-1520.8557019774232,-1520.8557019774232,-1520.8557019774232,-1520.8557019774232,-1520.8557019774232
1020,-8142.047359332573,-1357.0078932220954,-1357.0078932220954,-1357.0078932220954,-1357.0078932220954,-1357.0078932220954,-1357.0078932220954
1030,-8790.34446220117,-1465.057410366862,-1465.057410366862,-1465.057410366862,-1465.057410366862,-1465.057410366862,-1465.057410366862
1040,-8102.486128432653,-1350.4143547387753,-1350.4143547387753,-1350.4143547387753,-1350.4143547387753,-1350.4143547387753,-1350.4143547387753
1050,-9312.684291218455,-1552.1140485364099,-1552.1140485364099,-1552.1140485364099,-1552.1140485364099,-1552.1140485364099,-1552.1140485364099
1060,-11448.015746712672,-1908.002624452109,-1908.002624452109,-1908.002624452109,-1908.002624452109,-1908.002624452109,-1908.002624452109
1070,-10621.248629921543,-1770.2081049869219,-1770.2081049869219,-1770.2081049869219,-1770.2081049869219,-1770.2081049869219,-1770.2081049869219
1080,-10004.013591014813,-1667.3355985024682,-1667.3355985024682,-1667.3355985024682,-1667.3355985024682,-1667.3355985024682,-1667.3355985024682
