episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
10,-34461.618473995804,-5743.603078999304,-5743.603078999304,-5743.603078999304,-5743.603078999304,-5743.603078999304,-5743.603078999304
20,-43720.55416014113,-7286.75902669019,-7286.75902669019,-7286.75902669019,-7286.75902669019,-7286.75902669019,-7286.75902669019
30,-40664.43904455656,-6777.406507426097,-6777.406507426097,-6777.406507426097,-6777.406507426097,-6777.406507426097,-6777.406507426097
40,-33116.97966435963,-5519.496610726606,-5519.496610726606,-5519.496610726606,-5519.496610726606,-5519.496610726606,-5519.496610726606
50,-28411.971392699932,-4735.328565449987,-4735.328565449987,-4735.328565449987,-4735.328565449987,-4735.328565449987,-4735.328565449987
60,-30557.819515014085,-5092.969919169014,-5092.969919169014,-5092.969919169014,-5092.969919169014,-5092.969919169014,-5092.969919169014
70,-31099.568258917425,-5183.261376486235,-5183.261376486235,-5183.261376486235,-5183.261376486235,-5183.261376486235,-5183.261376486235
80,-32742.529267702048,-5457.088211283676,-5457.088211283676,-5457.088211283676,-5457.088211283676,-5457.088211283676,-5457.088211283676
90,-35423.41838911132,-5903.903064851891,-5903.903064851891,-5903.903064851891,-5903.903064851891,-5903.903064851891,-5903.903064851891
100,-36152.297386906925,-6025.382897817815,-6025.382897817815,-6025.382897817815,-6025.382897817815,-6025.382897817815,-6025.382897817815
110,-43352.02814831055,-7225.3380247184305,-7225.3380247184305,-7225.3380247184305,-7225.3380247184305,-7225.3380247184305,-7225.3380247184305
120,-42574.17731580044,-7095.696219300075,-7095.696219300075,-7095.696219300075,-7095.696219300075,-7095.696219300075,-7095.696219300075
130,-48346.49687420393,-8057.749479033989,-8057.749479033989,-8057.749479033989,-8057.749479033989,-8057.749479033989,-8057.749479033989
140,-42032.51231562263,-7005.418719270432,-7005.418719270432,-7005.418719270432,-7005.418719270432,-7005.418719270432,-7005.418719270432
150,-39030.11779306806,-6505.019632178011,-6505.019632178011,-6505.019632178011,-6505.019632178011,-6505.019632178011,-6505.019632178011
160,-36340.74824905391,-6056.791374842318,-6056.791374842318,-6056.791374842318,-6056.791374842318,-6056.791374842318,-6056.791374842318
170,-36511.428349159876,-6085.238058193314,-6085.238058193314,-6085.238058193314,-6085.238058193314,-6085.238058193314,-6085.238058193314
180,-41328.778640909106,-6888.129773484849,-6888.129773484849,-6888.129773484849,-6888.129773484849,-6888.129773484849,-6888.129773484849
190,-44352.12853054788,-7392.021421757982,-7392.021421757982,-7392.021421757982,-7392.021421757982,-7392.021421757982,-7392.021421757982
200,-40181.216017659,-6696.869336276499,-6696.869336276499,-6696.869336276499,-6696.869336276499,-6696.869336276499,-6696.869336276499
210,-43716.66045562549,-7286.110075937579,-7286.110075937579,-7286.110075937579,-7286.110075937579,-7286.110075937579,-7286.110075937579
