episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
10,-19268.943734214463,-3211.4906223690787,-3211.4906223690787,-3211.4906223690787,-3211.4906223690787,-3211.4906223690787,-3211.4906223690787
20,-14313.811279572848,-2385.6352132621405,-2385.6352132621405,-2385.6352132621405,-2385.6352132621405,-2385.6352132621405,-2385.6352132621405
30,-15044.946387788881,-2507.491064631482,-2507.491064631482,-2507.491064631482,-2507.491064631482,-2507.491064631482,-2507.491064631482
40,-15854.705193907164,-2642.4508656511907,-2642.4508656511907,-2642.4508656511907,-2642.4508656511907,-2642.4508656511907,-2642.4508656511907
50,-11575.848969889335,-1929.3081616482218,-1929.3081616482218,-1929.3081616482218,-1929.3081616482218,-1929.3081616482218,-1929.3081616482218
60,-7441.174256580426,-1240.19570943007,-1240.19570943007,-1240.19570943007,-1240.19570943007,-1240.19570943007,-1240.19570943007
70,-7433.4503357643725,-1238.9083892940632,-1238.9083892940632,-1238.9083892940632,-1238.9083892940632,-1238.9083892940632,-1238.9083892940632
80,-10442.40887866221,-1740.4014797770349,-1740.4014797770349,-1740.4014797770349,-1740.4014797770349,-1740.4014797770349,-1740.4014797770349
90,-7222.924219490004,-1203.8207032483344,-1203.8207032483344,-1203.8207032483344,-1203.8207032483344,-1203.8207032483344,-1203.8207032483344
100,-7382.962616327907,-1230.4937693879842,-1230.4937693879842,-1230.4937693879842,-1230.4937693879842,-1230.4937693879842,-1230.4937693879842
110,-7461.184643831953,-1243.5307739719922,-1243.5307739719922,-1243.5307739719922,-1243.5307739719922,-1243.5307739719922,-1243.5307739719922
120,-7827.483480986664,-1304.5805801644442,-1304.5805801644442,-1304.5805801644442,-1304.5805801644442,-1304.5805801644442,-1304.5805801644442
130,-7326.57130423292,-1221.095217372154,-1221.095217372154,-1221.095217372154,-1221.095217372154,-1221.095217372154,-1221.095217372154
140,-7091.921693370935,-1181.9869488951551,-1181.9869488951551,-1181.9869488951551,-1181.9869488951551,-1181.9869488951551,-1181.9869488951551
150,-6897.3485575675495,-1149.5580929279254,-1149.5580929279254,-1149.5580929279254,-1149.5580929279254,-1149.5580929279254,-1149.5580929279254
160,-6888.083620578378,-1148.013936763063,-1148.013936763063,-1148.013936763063,-1148.013936763063,-1148.013936763063,-1148.013936763063
170,-6821.738709323484,-1136.9564515539143,-1136.9564515539143,-1136.9564515539143,-1136.9564515539143,-1136.9564515539143,-1136.9564515539143
180,-7120.833245260243,-1186.8055408767063,-1186.8055408767063,-1186.8055408767063,-1186.8055408767063,-1186.8055408767063,-1186.8055408767063
190,-6876.827420662048,-1146.1379034436745,-1146.1379034436745,-1146.1379034436745,-1146.1379034436745,-1146.1379034436745,-1146.1379034436745
200,-8040.74556219855,-1340.1242603664252,-1340.1242603664252,-1340.1242603664252,-1340.1242603664252,-1340.1242603664252,-1340.1242603664252
210,-7225.070725593132,-1204.178454265522,-1204.178454265522,-1204.178454265522,-1204.178454265522,-1204.178454265522,-1204.178454265522
220,-7798.95507989422,-1299.8258466490365,-1299.8258466490365,-1299.8258466490365,-1299.8258466490365,-1299.8258466490365,-1299.8258466490365
230,-10361.544468985057,-1726.9240781641765,-1726.9240781641765,-1726.9240781641765,-1726.9240781641765,-1726.9240781641765,-1726.9240781641765
240,-9921.161306049862,-1653.526884341643,-1653.526884341643,-1653.526884341643,-1653.526884341643,-1653.526884341643,-1653.526884341643
250,-9571.530638290607,-1595.2551063817684,-1595.2551063817684,-1595.2551063817684,-1595.2551063817684,-1595.2551063817684,-1595.2551063817684
260,-12720.719466599732,-2120.119911099953,-2120.119911099953,-2120.119911099953,-2120.119911099953,-2120.119911099953,-2120.119911099953
270,-12331.455394604469,-2055.242565767411,-2055.242565767411,-2055.242565767411,-2055.242565767411,-2055.242565767411,-2055.242565767411
280,-18598.919397331265,-3099.819899555211,-3099.819899555211,-3099.819899555211,-3099.819899555211,-3099.819899555211,-3099.819899555211
290,-13435.964245942541,-2239.3273743237573,-2239.3273743237573,-2239.3273743237573,-2239.3273743237573,-2239.3273743237573,-2239.3273743237573
300,-11542.40218880648,-1923.7336981344135,-1923.7336981344135,-1923.7336981344135,-1923.7336981344135,-1923.7336981344135,-1923.7336981344135
