episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
730,-10825.876765979137,-1804.3127943298543,-1804.3127943298543,-1804.3127943298543,-1804.3127943298543,-1804.3127943298543,-1804.3127943298543
740,-11209.555421166038,-1868.259236861007,-1868.259236861007,-1868.259236861007,-1868.259236861007,-1868.259236861007,-1868.259236861007
750,-11018.861038323423,-1836.4768397205705,-1836.4768397205705,-1836.4768397205705,-1836.4768397205705,-1836.4768397205705,-1836.4768397205705
760,-11166.337039303435,-1861.0561732172398,-1861.0561732172398,-1861.0561732172398,-1861.0561732172398,-1861.0561732172398,-1861.0561732172398
770,-11103.698325749896,-1850.6163876249825,-1850.6163876249825,-1850.6163876249825,-1850.6163876249825,-1850.6163876249825,-1850.6163876249825
780,-11514.495020692239,-1919.0825034487066,-1919.0825034487066,-1919.0825034487066,-1919.0825034487066,-1919.0825034487066,-1919.0825034487066
790,-11725.674055104795,-1954.2790091841337,-1954.2790091841337,-1954.2790091841337,-1954.2790091841337,-1954.2790091841337,-1954.2790091841337
800,-11057.701301684054,-1842.9502169473424,-1842.9502169473424,-1842.9502169473424,-1842.9502169473424,-1842.9502169473424,-1842.9502169473424
810,-11797.309250492983,-1966.218208415497,-1966.218208415497,-1966.218208415497,-1966.218208415497,-1966.218208415497,-1966.218208415497
820,-11637.75676863952,-1939.6261281065879,-1939.6261281065879,-1939.6261281065879,-1939.6261281065879,-1939.6261281065879,-1939.6261281065879
830,-11969.400878940225,-1994.9001464900368,-1994.9001464900368,-1994.9001464900368,-1994.9001464900368,-1994.9001464900368,-1994.9001464900368
840,-11640.397959705522,-1940.0663266175866,-1940.0663266175866,-1940.0663266175866,-1940.0663266175866,-1940.0663266175866,-1940.0663266175866
850,-11646.930155888778,-1941.155025981463,-1941.155025981463,-1941.155025981463,-1941.155025981463,-1941.155025981463,-1941.155025981463
860,-11684.703981491451,-1947.4506635819084,-1947.4506635819084,-1947.4506635819084,-1947.4506635819084,-1947.4506635819084,-1947.4506635819084
870,-11709.16749063889,-1951.5279151064835,-1951.5279151064835,-1951.5279151064835,-1951.5279151064835,-1951.5279151064835,-1951.5279151064835
880,-11200.159192181027,-1866.6931986968352,-1866.6931986968352,-1866.6931986968352,-1866.6931986968352,-1866.6931986968352,-1866.6931986968352
890,-11446.578538036576,-1907.7630896727617,-1907.7630896727617,-1907.7630896727617,-1907.7630896727617,-1907.7630896727617,-1907.7630896727617
900,-11706.829930243899,-1951.138321707318,-1951.138321707318,-1951.138321707318,-1951.138321707318,-1951.138321707318,-1951.138321707318
910,-11189.651428557398,-1864.9419047595663,-1864.9419047595663,-1864.9419047595663,-1864.9419047595663,-1864.9419047595663,-1864.9419047595663
920,-11273.747666896303,-1878.9579444827182,-1878.9579444827182,-1878.9579444827182,-1878.9579444827182,-1878.9579444827182,-1878.9579444827182
930,-11237.324144364302,-1872.887357394049,-1872.887357394049,-1872.887357394049,-1872.887357394049,-1872.887357394049,-1872.887357394049
940,-11313.310714850279,-1885.5517858083817,-1885.5517858083817,-1885.5517858083817,-1885.5517858083817,-1885.5517858083817,-1885.5517858083817
950,-11562.870455041286,-1927.1450758402134,-1927.1450758402134,-1927.1450758402134,-1927.1450758402134,-1927.1450758402134,-1927.1450758402134
960,-11151.821359140402,-1858.6368931900665,-1858.6368931900665,-1858.6368931900665,-1858.6368931900665,-1858.6368931900665,-1858.6368931900665
970,-11273.712542462154,-1878.9520904103606,-1878.9520904103606,-1878.9520904103606,-1878.9520904103606,-1878.9520904103606,-1878.9520904103606
980,-10999.02371656278,-1833.170619427129,-1833.170619427129,-1833.170619427129,-1833.170619427129,-1833.170619427129,-1833.170619427129
990,-11683.338847628327,-1947.2231412713875,-1947.2231412713875,-1947.2231412713875,-1947.2231412713875,-1947.2231412713875,-1947.2231412713875
1000,-11421.219402829323,-1903.5365671382199,-1903.5365671382199,-1903.5365671382199,-1903.5365671382199,-1903.5365671382199,-1903.5365671382199
1010,-11104.0495186303,-1850.6749197717168,-1850.6749197717168,-1850.6749197717168,-1850.6749197717168,-1850.6749197717168,-1850.6749197717168
1020,-11024.493625736217,-1837.41560428937,-1837.41560428937,-1837.41560428937,-1837.41560428937,-1837.41560428937,-1837.41560428937
1030,-11035.954591282745,-1839.3257652137916,-1839.3257652137916,-1839.3257652137916,-1839.3257652137916,-1839.3257652137916,-1839.3257652137916
1040,-11391.683967814231,-1898.6139946357057,-1898.6139946357057,-1898.6139946357057,-1898.6139946357057,-1898.6139946357057,-1898.6139946357057
1050,-10843.013408431547,-1807.168901405256,-1807.168901405256,-1807.168901405256,-1807.168901405256,-1807.168901405256,-1807.168901405256
1060,-10953.73655646754,-1825.6227594112552,-1825.6227594112552,-1825.6227594112552,-1825.6227594112552,-1825.6227594112552,-1825.6227594112552
1070,-11219.872136754222,-1869.9786894590356,-1869.9786894590356,-1869.9786894590356,-1869.9786894590356,-1869.9786894590356,-1869.9786894590356
1080,-11192.2425948169,-1865.3737658028185,-1865.3737658028185,-1865.3737658028185,-1865.3737658028185,-1865.3737658028185,-1865.3737658028185
1090,-11108.874737255826,-1851.4791228759714,-1851.4791228759714,-1851.4791228759714,-1851.4791228759714,-1851.4791228759714,-1851.4791228759714
