episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
10,-874133.2376299335,-145688.8729383223,-145688.8729383223,-145688.8729383223,-145688.8729383223,-145688.8729383223,-145688.8729383223
20,-862478.6896130049,-143746.4482688342,-143746.4482688342,-143746.4482688342,-143746.4482688342,-143746.4482688342,-143746.4482688342
30,-878819.1144986625,-146469.85241644378,-146469.85241644378,-146469.85241644378,-146469.85241644378,-146469.85241644378,-146469.85241644378
40,-864702.762551666,-144117.12709194442,-144117.12709194442,-144117.12709194442,-144117.12709194442,-144117.12709194442,-144117.12709194442
50,-871309.2362477633,-145218.2060412939,-145218.2060412939,-145218.2060412939,-145218.2060412939,-145218.2060412939,-145218.2060412939
60,-870741.2736694412,-145123.5456115734,-145123.5456115734,-145123.5456115734,-145123.5456115734,-145123.5456115734,-145123.5456115734
70,-872649.958196738,-145441.65969945624,-145441.65969945624,-145441.65969945624,-145441.65969945624,-145441.65969945624,-145441.65969945624
80,-872509.9828433143,-145418.33047388567,-145418.33047388567,-145418.33047388567,-145418.33047388567,-145418.33047388567,-145418.33047388567
90,-866567.7040576661,-144427.95067627775,-144427.95067627775,-144427.95067627775,-144427.95067627775,-144427.95067627775,-144427.95067627775
100,-873780.846376601,-145630.14106276687,-145630.14106276687,-145630.14106276687,-145630.14106276687,-145630.14106276687,-145630.14106276687
110,-871410.4633312526,-145235.0772218755,-145235.0772218755,-145235.0772218755,-145235.0772218755,-145235.0772218755,-145235.0772218755
120,-865148.7878141303,-144191.46463568837,-144191.46463568837,-144191.46463568837,-144191.46463568837,-144191.46463568837,-144191.46463568837
130,-874839.8059877756,-145806.63433129594,-145806.63433129594,-145806.63433129594,-145806.63433129594,-145806.63433129594,-145806.63433129594
140,-868210.4119486645,-144701.73532477743,-144701.73532477743,-144701.73532477743,-144701.73532477743,-144701.73532477743,-144701.73532477743
150,-859017.6447896464,-143169.60746494107,-143169.60746494107,-143169.60746494107,-143169.60746494107,-143169.60746494107,-143169.60746494107
160,-861839.2717140323,-143639.8786190054,-143639.8786190054,-143639.8786190054,-143639.8786190054,-143639.8786190054,-143639.8786190054
170,-858346.7093276978,-143057.78488794976,-143057.78488794976,-143057.78488794976,-143057.78488794976,-143057.78488794976,-143057.78488794976
180,-863954.8315748662,-143992.47192914446,-143992.47192914446,-143992.47192914446,-143992.47192914446,-143992.47192914446,-143992.47192914446
190,-864132.855503781,-144022.14258396355,-144022.14258396355,-144022.14258396355,-144022.14258396355,-144022.14258396355,-144022.14258396355
200,-868830.905616082,-144805.15093601358,-144805.15093601358,-144805.15093601358,-144805.15093601358,-144805.15093601358,-144805.15093601358
210,-860725.8033174071,-143454.30055290114,-143454.30055290114,-143454.30055290114,-143454.30055290114,-143454.30055290114,-143454.30055290114
220,-857482.5373705055,-142913.7562284175,-142913.7562284175,-142913.7562284175,-142913.7562284175,-142913.7562284175,-142913.7562284175
230,-865341.6492006421,-144223.60820010724,-144223.60820010724,-144223.60820010724,-144223.60820010724,-144223.60820010724,-144223.60820010724
240,-861260.6655006639,-143543.4442501107,-143543.4442501107,-143543.4442501107,-143543.4442501107,-143543.4442501107,-143543.4442501107
250,-863036.9254677094,-143839.4875779517,-143839.4875779517,-143839.4875779517,-143839.4875779517,-143839.4875779517,-143839.4875779517
260,-870157.0820583649,-145026.1803430607,-145026.1803430607,-145026.1803430607,-145026.1803430607,-145026.1803430607,-145026.1803430607
270,-862318.7736416182,-143719.79560693636,-143719.79560693636,-143719.79560693636,-143719.79560693636,-143719.79560693636,-143719.79560693636
280,-858665.8889401382,-143110.98149002303,-143110.98149002303,-143110.98149002303,-143110.98149002303,-143110.98149002303,-143110.98149002303
290,-865379.2942320878,-144229.88237201454,-144229.88237201454,-144229.88237201454,-144229.88237201454,-144229.88237201454,-144229.88237201454
300,-857363.2922783683,-142893.8820463947,-142893.8820463947,-142893.8820463947,-142893.8820463947,-142893.8820463947,-142893.8820463947
310,-854090.2304245423,-142348.37173742373,-142348.37173742373,-142348.37173742373,-142348.37173742373,-142348.37173742373,-142348.37173742373
320,-863365.1237686651,-143894.18729477754,-143894.18729477754,-143894.18729477754,-143894.18729477754,-143894.18729477754,-143894.18729477754
330,-863517.4670560211,-143919.57784267017,-143919.57784267017,-143919.57784267017,-143919.57784267017,-143919.57784267017,-143919.57784267017
340,-854736.0568220755,-142456.00947034586,-142456.00947034586,-142456.00947034586,-142456.00947034586,-142456.00947034586,-142456.00947034586
350,-863076.3364253975,-143846.0560708996,-143846.0560708996,-143846.0560708996,-143846.0560708996,-143846.0560708996,-143846.0560708996
360,-862191.6966306664,-143698.61610511108,-143698.61610511108,-143698.61610511108,-143698.61610511108,-143698.61610511108,-143698.61610511108
370,-859408.5693182988,-143234.76155304982,-143234.76155304982,-143234.76155304982,-143234.76155304982,-143234.76155304982,-143234.76155304982
380,-862097.184690183,-143682.8641150304,-143682.8641150304,-143682.8641150304,-143682.8641150304,-143682.8641150304,-143682.8641150304
390,-868797.690825192,-144799.61513753192,-144799.61513753192,-144799.61513753192,-144799.61513753192,-144799.61513753192,-144799.61513753192
400,-858579.5421142211,-143096.59035237005,-143096.59035237005,-143096.59035237005,-143096.59035237005,-143096.59035237005,-143096.59035237005
410,-860330.4779542077,-143388.41299236784,-143388.41299236784,-143388.41299236784,-143388.41299236784,-143388.41299236784,-143388.41299236784
420,-856175.3248256498,-142695.88747094176,-142695.88747094176,-142695.88747094176,-142695.88747094176,-142695.88747094176,-142695.88747094176
430,-863060.2930248786,-143843.3821708131,-143843.3821708131,-143843.3821708131,-143843.3821708131,-143843.3821708131,-143843.3821708131
440,-862741.4951086047,-143790.24918476745,-143790.24918476745,-143790.24918476745,-143790.24918476745,-143790.24918476745,-143790.24918476745
450,-863083.8889925724,-143847.31483209546,-143847.31483209546,-143847.31483209546,-143847.31483209546,-143847.31483209546,-143847.31483209546
460,-863961.6606146615,-143993.61010244366,-143993.61010244366,-143993.61010244366,-143993.61010244366,-143993.61010244366,-143993.61010244366
470,-866032.5513143115,-144338.75855238532,-144338.75855238532,-144338.75855238532,-144338.75855238532,-144338.75855238532,-144338.75855238532
480,-861994.5635798294,-143665.76059663817,-143665.76059663817,-143665.76059663817,-143665.76059663817,-143665.76059663817,-143665.76059663817
490,-864454.8321559696,-144075.8053593282,-144075.8053593282,-144075.8053593282,-144075.8053593282,-144075.8053593282,-144075.8053593282
500,-860184.1439172523,-143364.0239862088,-143364.0239862088,-143364.0239862088,-143364.0239862088,-143364.0239862088,-143364.0239862088
