episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
190,-32082.74421527072,-5347.124035878456,-5347.124035878456,-5347.124035878456,-5347.124035878456,-5347.124035878456,-5347.124035878456
200,-32147.785204789543,-5357.964200798254,-5357.964200798254,-5357.964200798254,-5357.964200798254,-5357.964200798254,-5357.964200798254
210,-33947.40192273537,-5657.9003204558885,-5657.9003204558885,-5657.9003204558885,-5657.9003204558885,-5657.9003204558885,-5657.9003204558885
220,-33914.56734020204,-5652.42789003367,-5652.42789003367,-5652.42789003367,-5652.42789003367,-5652.42789003367,-5652.42789003367
230,-32837.988378119924,-5472.998063019985,-5472.998063019985,-5472.998063019985,-5472.998063019985,-5472.998063019985,-5472.998063019985
240,-32327.209775463252,-5387.868295910545,-5387.868295910545,-5387.868295910545,-5387.868295910545,-5387.868295910545,-5387.868295910545
250,-33088.26421804119,-5514.7107030068655,-5514.7107030068655,-5514.7107030068655,-5514.7107030068655,-5514.7107030068655,-5514.7107030068655
260,-31612.945189722115,-5268.82419828702,-5268.82419828702,-5268.82419828702,-5268.82419828702,-5268.82419828702,-5268.82419828702
270,-32132.870220497534,-5355.478370082927,-5355.478370082927,-5355.478370082927,-5355.478370082927,-5355.478370082927,-5355.478370082927
280,-33120.01080531948,-5520.001800886579,-5520.001800886579,-5520.001800886579,-5520.001800886579,-5520.001800886579,-5520.001800886579
290,-32492.844909420914,-5415.4741515701535,-5415.4741515701535,-5415.4741515701535,-5415.4741515701535,-5415.4741515701535,-5415.4741515701535
300,-32938.8487050378,-5489.808117506301,-5489.808117506301,-5489.808117506301,-5489.808117506301,-5489.808117506301,-5489.808117506301
310,-35094.554034726825,-5849.092339121139,-5849.092339121139,-5849.092339121139,-5849.092339121139,-5849.092339121139,-5849.092339121139
320,-34657.418342975376,-5776.236390495893,-5776.236390495893,-5776.236390495893,-5776.236390495893,-5776.236390495893,-5776.236390495893
330,-31895.918886304346,-5315.986481050722,-5315.986481050722,-5315.986481050722,-5315.986481050722,-5315.986481050722,-5315.986481050722
340,-33482.74009658229,-5580.4566827637145,-5580.4566827637145,-5580.4566827637145,-5580.4566827637145,-5580.4566827637145,-5580.4566827637145
350,-34290.3710111881,-5715.061835198019,-5715.061835198019,-5715.061835198019,-5715.061835198019,-5715.061835198019,-5715.061835198019
360,-31905.18974851879,-5317.531624753132,-5317.531624753132,-5317.531624753132,-5317.531624753132,-5317.531624753132,-5317.531624753132
370,-32835.881296111795,-5472.646882685305,-5472.646882685305,-5472.646882685305,-5472.646882685305,-5472.646882685305,-5472.646882685305
380,-31937.70826359037,-5322.951377265063,-5322.951377265063,-5322.951377265063,-5322.951377265063,-5322.951377265063,-5322.951377265063
390,-31040.005854761628,-5173.334309126936,-5173.334309126936,-5173.334309126936,-5173.334309126936,-5173.334309126936,-5173.334309126936
400,-33541.44235406115,-5590.240392343528,-5590.240392343528,-5590.240392343528,-5590.240392343528,-5590.240392343528,-5590.240392343528
410,-34404.58656256281,-5734.097760427138,-5734.097760427138,-5734.097760427138,-5734.097760427138,-5734.097760427138,-5734.097760427138
420,-34162.5015560617,-5693.750259343619,-5693.750259343619,-5693.750259343619,-5693.750259343619,-5693.750259343619,-5693.750259343619
430,-34306.00193173472,-5717.666988622457,-5717.666988622457,-5717.666988622457,-5717.666988622457,-5717.666988622457,-5717.666988622457
440,-34536.95446426985,-5756.15907737831,-5756.15907737831,-5756.15907737831,-5756.15907737831,-5756.15907737831,-5756.15907737831
450,-33511.10546287834,-5585.184243813054,-5585.184243813054,-5585.184243813054,-5585.184243813054,-5585.184243813054,-5585.184243813054
460,-35359.89938711763,-5893.316564519604,-5893.316564519604,-5893.316564519604,-5893.316564519604,-5893.316564519604,-5893.316564519604
470,-35617.158239377335,-5936.193039896222,-5936.193039896222,-5936.193039896222,-5936.193039896222,-5936.193039896222,-5936.193039896222
480,-35923.247706186994,-5987.207951031168,-5987.207951031168,-5987.207951031168,-5987.207951031168,-5987.207951031168,-5987.207951031168
490,-34153.22859564834,-5692.204765941392,-5692.204765941392,-5692.204765941392,-5692.204765941392,-5692.204765941392,-5692.204765941392
500,-34358.619070631,-5726.436511771834,-5726.436511771834,-5726.436511771834,-5726.436511771834,-5726.436511771834,-5726.436511771834
510,-34214.65285816167,-5702.442143026943,-5702.442143026943,-5702.442143026943,-5702.442143026943,-5702.442143026943,-5702.442143026943
520,-32899.74871582982,-5483.291452638305,-5483.291452638305,-5483.291452638305,-5483.291452638305,-5483.291452638305,-5483.291452638305
530,-33606.07626538191,-5601.012710896982,-5601.012710896982,-5601.012710896982,-5601.012710896982,-5601.012710896982,-5601.012710896982
540,-32672.466246944903,-5445.411041157488,-5445.411041157488,-5445.411041157488,-5445.411041157488,-5445.411041157488,-5445.411041157488
550,-31235.142992610567,-5205.8571654350935,-5205.8571654350935,-5205.8571654350935,-5205.8571654350935,-5205.8571654350935,-5205.8571654350935
560,-32963.69036053804,-5493.948393423007,-5493.948393423007,-5493.948393423007,-5493.948393423007,-5493.948393423007,-5493.948393423007
570,-32275.557604688853,-5379.259600781475,-5379.259600781475,-5379.259600781475,-5379.259600781475,-5379.259600781475,-5379.259600781475
580,-33538.1125578381,-5589.685426306349,-5589.685426306349,-5589.685426306349,-5589.685426306349,-5589.685426306349,-5589.685426306349
590,-31885.27608712712,-5314.212681187855,-5314.212681187855,-5314.212681187855,-5314.212681187855,-5314.212681187855,-5314.212681187855
600,-35022.35071774187,-5837.058452956981,-5837.058452956981,-5837.058452956981,-5837.058452956981,-5837.058452956981,-5837.058452956981
610,-33421.82281182468,-5570.303801970777,-5570.303801970777,-5570.303801970777,-5570.303801970777,-5570.303801970777,-5570.303801970777
620,-32712.576572585916,-5452.096095430983,-5452.096095430983,-5452.096095430983,-5452.096095430983,-5452.096095430983,-5452.096095430983
630,-33366.07432007529,-5561.012386679215,-5561.012386679215,-5561.012386679215,-5561.012386679215,-5561.012386679215,-5561.012386679215
640,-34907.91594639632,-5817.985991066052,-5817.985991066052,-5817.985991066052,-5817.985991066052,-5817.985991066052,-5817.985991066052
650,-32751.379365564488,-5458.5632275940825,-5458.5632275940825,-5458.5632275940825,-5458.5632275940825,-5458.5632275940825,-5458.5632275940825
660,-33660.32841153133,-5610.0547352552285,-5610.0547352552285,-5610.0547352552285,-5610.0547352552285,-5610.0547352552285,-5610.0547352552285
670,-31987.226704964258,-5331.204450827376,-5331.204450827376,-5331.204450827376,-5331.204450827376,-5331.204450827376,-5331.204450827376
680,-32649.21557791601,-5441.535929652665,-5441.535929652665,-5441.535929652665,-5441.535929652665,-5441.535929652665,-5441.535929652665
690,-32241.874077343626,-5373.645679557269,-5373.645679557269,-5373.645679557269,-5373.645679557269,-5373.645679557269,-5373.645679557269
700,-26173.880532543382,-4362.313422090565,-4362.313422090565,-4362.313422090565,-4362.313422090565,-4362.313422090565,-4362.313422090565
710,-30124.335451321655,-5020.722575220274,-5020.722575220274,-5020.722575220274,-5020.722575220274,-5020.722575220274,-5020.722575220274
720,-29555.365809486248,-4925.894301581038,-4925.894301581038,-4925.894301581038,-4925.894301581038,-4925.894301581038,-4925.894301581038
730,-27198.289773580764,-4533.048295596791,-4533.048295596791,-4533.048295596791,-4533.048295596791,-4533.048295596791,-4533.048295596791
740,-27990.154049632874,-4665.025674938813,-4665.025674938813,-4665.025674938813,-4665.025674938813,-4665.025674938813,-4665.025674938813
750,-31759.542382346186,-5293.2570637243625,-5293.2570637243625,-5293.2570637243625,-5293.2570637243625,-5293.2570637243625,-5293.2570637243625
760,-28904.561455778916,-4817.426909296486,-4817.426909296486,-4817.426909296486,-4817.426909296486,-4817.426909296486,-4817.426909296486
770,-25343.366515544745,-4223.894419257458,-4223.894419257458,-4223.894419257458,-4223.894419257458,-4223.894419257458,-4223.894419257458
780,-26277.346717114695,-4379.55778618578,-4379.55778618578,-4379.55778618578,-4379.55778618578,-4379.55778618578,-4379.55778618578
790,-29250.27958634644,-4875.046597724401,-4875.046597724401,-4875.046597724401,-4875.046597724401,-4875.046597724401,-4875.046597724401
800,-32166.823963488434,-5361.137327248076,-5361.137327248076,-5361.137327248076,-5361.137327248076,-5361.137327248076,-5361.137327248076
810,-30638.00431006649,-5106.334051677748,-5106.334051677748,-5106.334051677748,-5106.334051677748,-5106.334051677748,-5106.334051677748
820,-30403.26632498416,-5067.211054164029,-5067.211054164029,-5067.211054164029,-5067.211054164029,-5067.211054164029,-5067.211054164029
830,-28556.213048219088,-4759.368841369846,-4759.368841369846,-4759.368841369846,-4759.368841369846,-4759.368841369846,-4759.368841369846
840,-30030.931040988806,-5005.155173498132,-5005.155173498132,-5005.155173498132,-5005.155173498132,-5005.155173498132,-5005.155173498132
850,-33619.32755359427,-5603.2212589323735,-5603.2212589323735,-5603.2212589323735,-5603.2212589323735,-5603.2212589323735,-5603.2212589323735
860,-33032.303255816005,-5505.38387596933,-5505.38387596933,-5505.38387596933,-5505.38387596933,-5505.38387596933,-5505.38387596933
870,-32151.725259767067,-5358.620876627845,-5358.620876627845,-5358.620876627845,-5358.620876627845,-5358.620876627845,-5358.620876627845
880,-33786.75029210371,-5631.125048683947,-5631.125048683947,-5631.125048683947,-5631.125048683947,-5631.125048683947,-5631.125048683947
890,-32395.840435528116,-5399.306739254688,-5399.306739254688,-5399.306739254688,-5399.306739254688,-5399.306739254688,-5399.306739254688
900,-32692.714123885344,-5448.785687314225,-5448.785687314225,-5448.785687314225,-5448.785687314225,-5448.785687314225,-5448.785687314225
910,-32001.61129729209,-5333.601882882013,-5333.601882882013,-5333.601882882013,-5333.601882882013,-5333.601882882013,-5333.601882882013
920,-32671.250851731835,-5445.2084752886385,-5445.2084752886385,-5445.2084752886385,-5445.2084752886385,-5445.2084752886385,-5445.2084752886385
930,-31712.451780668936,-5285.408630111491,-5285.408630111491,-5285.408630111491,-5285.408630111491,-5285.408630111491,-5285.408630111491
940,-33317.59459073818,-5552.932431789694,-5552.932431789694,-5552.932431789694,-5552.932431789694,-5552.932431789694,-5552.932431789694
950,-33085.32702942413,-5514.221171570689,-5514.221171570689,-5514.221171570689,-5514.221171570689,-5514.221171570689,-5514.221171570689
960,-33021.757290999245,-5503.626215166537,-5503.626215166537,-5503.626215166537,-5503.626215166537,-5503.626215166537,-5503.626215166537
970,-33259.11181808987,-5543.185303014981,-5543.185303014981,-5543.185303014981,-5543.185303014981,-5543.185303014981,-5543.185303014981
980,-33195.04670441389,-5532.507784068983,-5532.507784068983,-5532.507784068983,-5532.507784068983,-5532.507784068983,-5532.507784068983
990,-32804.30098851941,-5467.38349808657,-5467.38349808657,-5467.38349808657,-5467.38349808657,-5467.38349808657,-5467.38349808657
1000,-33548.72041669516,-5591.453402782523,-5591.453402782523,-5591.453402782523,-5591.453402782523,-5591.453402782523,-5591.453402782523
1010,-33182.44221833376,-5530.40703638896,-5530.40703638896,-5530.40703638896,-5530.40703638896,-5530.40703638896,-5530.40703638896
1020,-33259.25633760372,-5543.209389600619,-5543.209389600619,-5543.209389600619,-5543.209389600619,-5543.209389600619,-5543.209389600619
1030,-33116.87875362454,-5519.479792270755,-5519.479792270755,-5519.479792270755,-5519.479792270755,-5519.479792270755,-5519.479792270755
1040,-32817.249380023924,-5469.541563337321,-5469.541563337321,-5469.541563337321,-5469.541563337321,-5469.541563337321,-5469.541563337321
1050,-33284.82898290195,-5547.471497150325,-5547.471497150325,-5547.471497150325,-5547.471497150325,-5547.471497150325,-5547.471497150325
1060,-33943.71398897529,-5657.285664829213,-5657.285664829213,-5657.285664829213,-5657.285664829213,-5657.285664829213,-5657.285664829213
1070,-33502.95394262554,-5583.825657104259,-5583.825657104259,-5583.825657104259,-5583.825657104259,-5583.825657104259,-5583.825657104259
1080,-33552.307496333575,-5592.051249388933,-5592.051249388933,-5592.051249388933,-5592.051249388933,-5592.051249388933,-5592.051249388933
1090,-33715.368513478454,-5619.228085579738,-5619.228085579738,-5619.228085579738,-5619.228085579738,-5619.228085579738,-5619.228085579738
1100,-33307.261276987694,-5551.210212831283,-5551.210212831283,-5551.210212831283,-5551.210212831283,-5551.210212831283,-5551.210212831283
1110,-33589.77727913072,-5598.296213188454,-5598.296213188454,-5598.296213188454,-5598.296213188454,-5598.296213188454,-5598.296213188454
1120,-33366.2053040316,-5561.034217338603,-5561.034217338603,-5561.034217338603,-5561.034217338603,-5561.034217338603,-5561.034217338603
1130,-33716.754313081634,-5619.459052180271,-5619.459052180271,-5619.459052180271,-5619.459052180271,-5619.459052180271,-5619.459052180271
1140,-33668.40692248637,-5611.401153747732,-5611.401153747732,-5611.401153747732,-5611.401153747732,-5611.401153747732,-5611.401153747732
1150,-33400.63181746457,-5566.771969577431,-5566.771969577431,-5566.771969577431,-5566.771969577431,-5566.771969577431,-5566.771969577431
1160,-33275.96894149556,-5545.994823582597,-5545.994823582597,-5545.994823582597,-5545.994823582597,-5545.994823582597,-5545.994823582597
1170,-33350.030415825786,-5558.33840263763,-5558.33840263763,-5558.33840263763,-5558.33840263763,-5558.33840263763,-5558.33840263763
1180,-33816.08302914468,-5636.013838190778,-5636.013838190778,-5636.013838190778,-5636.013838190778,-5636.013838190778,-5636.013838190778
1190,-33904.119187756165,-5650.686531292695,-5650.686531292695,-5650.686531292695,-5650.686531292695,-5650.686531292695,-5650.686531292695
1200,-33765.46904042071,-5627.578173403452,-5627.578173403452,-5627.578173403452,-5627.578173403452,-5627.578173403452,-5627.578173403452
1210,-33841.26250362034,-5640.210417270059,-5640.210417270059,-5640.210417270059,-5640.210417270059,-5640.210417270059,-5640.210417270059
1220,-33836.18699717205,-5639.364499528674,-5639.364499528674,-5639.364499528674,-5639.364499528674,-5639.364499528674,-5639.364499528674
1230,-34033.132357839655,-5672.188726306613,-5672.188726306613,-5672.188726306613,-5672.188726306613,-5672.188726306613,-5672.188726306613
1240,-33746.6726075518,-5624.445434591973,-5624.445434591973,-5624.445434591973,-5624.445434591973,-5624.445434591973,-5624.445434591973
1250,-34128.47793234353,-5688.079655390588,-5688.079655390588,-5688.079655390588,-5688.079655390588,-5688.079655390588,-5688.079655390588
1260,-33835.21173514768,-5639.201955857947,-5639.201955857947,-5639.201955857947,-5639.201955857947,-5639.201955857947,-5639.201955857947
1270,-34591.704030427114,-5765.2840050711875,-5765.2840050711875,-5765.2840050711875,-5765.2840050711875,-5765.2840050711875,-5765.2840050711875
1280,-34038.65120204781,-5673.108533674635,-5673.108533674635,-5673.108533674635,-5673.108533674635,-5673.108533674635,-5673.108533674635
1290,-34165.547521480374,-5694.25792024673,-5694.25792024673,-5694.25792024673,-5694.25792024673,-5694.25792024673,-5694.25792024673
1300,-33335.25111004444,-5555.875185007402,-5555.875185007402,-5555.875185007402,-5555.875185007402,-5555.875185007402,-5555.875185007402
1310,-33368.37352683315,-5561.395587805528,-5561.395587805528,-5561.395587805528,-5561.395587805528,-5561.395587805528,-5561.395587805528
1320,-33870.155200620364,-5645.025866770065,-5645.025866770065,-5645.025866770065,-5645.025866770065,-5645.025866770065,-5645.025866770065
1330,-33287.4892559526,-5547.914875992097,-5547.914875992097,-5547.914875992097,-5547.914875992097,-5547.914875992097,-5547.914875992097
1340,-33654.925550034524,-5609.1542583390865,-5609.1542583390865,-5609.1542583390865,-5609.1542583390865,-5609.1542583390865,-5609.1542583390865
1350,-33628.349568225945,-5604.724928037659,-5604.724928037659,-5604.724928037659,-5604.724928037659,-5604.724928037659,-5604.724928037659
1360,-33474.49744835689,-5579.082908059479,-5579.082908059479,-5579.082908059479,-5579.082908059479,-5579.082908059479,-5579.082908059479
1370,-33465.020553667775,-5577.503425611297,-5577.503425611297,-5577.503425611297,-5577.503425611297,-5577.503425611297,-5577.503425611297
1380,-33777.85110268895,-5629.641850448163,-5629.641850448163,-5629.641850448163,-5629.641850448163,-5629.641850448163,-5629.641850448163
1390,-33754.575058284274,-5625.762509714047,-5625.762509714047,-5625.762509714047,-5625.762509714047,-5625.762509714047,-5625.762509714047
1400,-33291.18895878525,-5548.531493130874,-5548.531493130874,-5548.531493130874,-5548.531493130874,-5548.531493130874,-5548.531493130874
1410,-34157.07714653396,-5692.846191088995,-5692.846191088995,-5692.846191088995,-5692.846191088995,-5692.846191088995,-5692.846191088995
1420,-34092.45540216072,-5682.0759003601215,-5682.0759003601215,-5682.0759003601215,-5682.0759003601215,-5682.0759003601215,-5682.0759003601215
1430,-33849.822641349216,-5641.637106891538,-5641.637106891538,-5641.637106891538,-5641.637106891538,-5641.637106891538,-5641.637106891538
1440,-34071.209311303144,-5678.534885217194,-5678.534885217194,-5678.534885217194,-5678.534885217194,-5678.534885217194,-5678.534885217194
1450,-34057.46455554306,-5676.2440925905075,-5676.2440925905075,-5676.2440925905075,-5676.2440925905075,-5676.2440925905075,-5676.2440925905075
1460,-34140.255253275434,-5690.042542212575,-5690.042542212575,-5690.042542212575,-5690.042542212575,-5690.042542212575,-5690.042542212575
1470,-33866.05862000505,-5644.343103334175,-5644.343103334175,-5644.343103334175,-5644.343103334175,-5644.343103334175,-5644.343103334175
1480,-33262.65139291978,-5543.775232153302,-5543.775232153302,-5543.775232153302,-5543.775232153302,-5543.775232153302,-5543.775232153302
1490,-33957.44002507945,-5659.573337513242,-5659.573337513242,-5659.573337513242,-5659.573337513242,-5659.573337513242,-5659.573337513242
1500,-33582.50215370096,-5597.08369228349,-5597.08369228349,-5597.08369228349,-5597.08369228349,-5597.08369228349,-5597.08369228349
1510,-33182.21102685884,-5530.368504476471,-5530.368504476471,-5530.368504476471,-5530.368504476471,-5530.368504476471,-5530.368504476471
1520,-33180.65426447177,-5530.1090440786265,-5530.1090440786265,-5530.1090440786265,-5530.1090440786265,-5530.1090440786265,-5530.1090440786265
1530,-33228.84827673603,-5538.1413794560085,-5538.1413794560085,-5538.1413794560085,-5538.1413794560085,-5538.1413794560085,-5538.1413794560085
1540,-33223.89149312703,-5537.315248854508,-5537.315248854508,-5537.315248854508,-5537.315248854508,-5537.315248854508,-5537.315248854508
1550,-33415.77451534833,-5569.295752558051,-5569.295752558051,-5569.295752558051,-5569.295752558051,-5569.295752558051,-5569.295752558051
1560,-32766.94966265867,-5461.15827710978,-5461.15827710978,-5461.15827710978,-5461.15827710978,-5461.15827710978,-5461.15827710978
1570,-34081.24228747627,-5680.2070479127115,-5680.2070479127115,-5680.2070479127115,-5680.2070479127115,-5680.2070479127115,-5680.2070479127115
1580,-33161.222007797354,-5526.870334632893,-5526.870334632893,-5526.870334632893,-5526.870334632893,-5526.870334632893,-5526.870334632893
1590,-34379.91276560718,-5729.985460934534,-5729.985460934534,-5729.985460934534,-5729.985460934534,-5729.985460934534,-5729.985460934534
1600,-32627.433455121918,-5437.9055758536515,-5437.9055758536515,-5437.9055758536515,-5437.9055758536515,-5437.9055758536515,-5437.9055758536515
1610,-33668.121368977605,-5611.3535614962675,-5611.3535614962675,-5611.3535614962675,-5611.3535614962675,-5611.3535614962675,-5611.3535614962675
1620,-33738.81827325001,-5623.136378875,-5623.136378875,-5623.136378875,-5623.136378875,-5623.136378875,-5623.136378875
1630,-33533.314279274404,-5588.8857132124,-5588.8857132124,-5588.8857132124,-5588.8857132124,-5588.8857132124,-5588.8857132124
1640,-32420.344425949886,-5403.390737658314,-5403.390737658314,-5403.390737658314,-5403.390737658314,-5403.390737658314,-5403.390737658314
1650,-33088.532224711824,-5514.7553707852985,-5514.7553707852985,-5514.7553707852985,-5514.7553707852985,-5514.7553707852985,-5514.7553707852985
1660,-31506.351439830945,-5251.058573305161,-5251.058573305161,-5251.058573305161,-5251.058573305161,-5251.058573305161,-5251.058573305161
1670,-28818.757966264682,-4803.12632771078,-4803.12632771078,-4803.12632771078,-4803.12632771078,-4803.12632771078,-4803.12632771078
1680,-29278.904857573543,-4879.817476262256,-4879.817476262256,-4879.817476262256,-4879.817476262256,-4879.817476262256,-4879.817476262256
1690,-30073.608143337384,-5012.268023889564,-5012.268023889564,-5012.268023889564,-5012.268023889564,-5012.268023889564,-5012.268023889564
1700,-31719.223256212612,-5286.537209368767,-5286.537209368767,-5286.537209368767,-5286.537209368767,-5286.537209368767,-5286.537209368767
1710,-26054.434741398887,-4342.405790233149,-4342.405790233149,-4342.405790233149,-4342.405790233149,-4342.405790233149,-4342.405790233149
1720,-25739.262247143568,-4289.877041190597,-4289.877041190597,-4289.877041190597,-4289.877041190597,-4289.877041190597,-4289.877041190597
1730,-30052.57344393878,-5008.76224065646,-5008.76224065646,-5008.76224065646,-5008.76224065646,-5008.76224065646,-5008.76224065646
1740,-30722.678899570215,-5120.446483261703,-5120.446483261703,-5120.446483261703,-5120.446483261703,-5120.446483261703,-5120.446483261703
1750,-22153.198789302634,-3692.199798217106,-3692.199798217106,-3692.199798217106,-3692.199798217106,-3692.199798217106,-3692.199798217106
1760,-25616.291141197067,-4269.381856866178,-4269.381856866178,-4269.381856866178,-4269.381856866178,-4269.381856866178,-4269.381856866178
1770,-21725.842897304705,-3620.9738162174517,-3620.9738162174517,-3620.9738162174517,-3620.9738162174517,-3620.9738162174517,-3620.9738162174517
1780,-20756.97669452107,-3459.496115753513,-3459.496115753513,-3459.496115753513,-3459.496115753513,-3459.496115753513,-3459.496115753513
1790,-20936.29342768468,-3489.382237947447,-3489.382237947447,-3489.382237947447,-3489.382237947447,-3489.382237947447,-3489.382237947447
1800,-19418.010092882865,-3236.335015480477,-3236.335015480477,-3236.335015480477,-3236.335015480477,-3236.335015480477,-3236.335015480477
1810,-29639.905983014025,-4939.984330502337,-4939.984330502337,-4939.984330502337,-4939.984330502337,-4939.984330502337,-4939.984330502337
1820,-27660.088798042903,-4610.0147996738215,-4610.0147996738215,-4610.0147996738215,-4610.0147996738215,-4610.0147996738215,-4610.0147996738215
1830,-31437.8932507337,-5239.648875122284,-5239.648875122284,-5239.648875122284,-5239.648875122284,-5239.648875122284,-5239.648875122284
1840,-31402.80039271246,-5233.8000654520765,-5233.8000654520765,-5233.8000654520765,-5233.8000654520765,-5233.8000654520765,-5233.8000654520765
1850,-25079.496477092653,-4179.916079515442,-4179.916079515442,-4179.916079515442,-4179.916079515442,-4179.916079515442,-4179.916079515442
1860,-24990.585032254534,-4165.097505375755,-4165.097505375755,-4165.097505375755,-4165.097505375755,-4165.097505375755,-4165.097505375755
1870,-27968.540810884093,-4661.423468480679,-4661.423468480679,-4661.423468480679,-4661.423468480679,-4661.423468480679,-4661.423468480679
1880,-28016.260260981497,-4669.376710163584,-4669.376710163584,-4669.376710163584,-4669.376710163584,-4669.376710163584,-4669.376710163584
1890,-28777.16057492026,-4796.193429153376,-4796.193429153376,-4796.193429153376,-4796.193429153376,-4796.193429153376,-4796.193429153376
1900,-18700.706667966802,-3116.7844446611325,-3116.7844446611325,-3116.7844446611325,-3116.7844446611325,-3116.7844446611325,-3116.7844446611325
1910,-27941.105452388892,-4656.850908731484,-4656.850908731484,-4656.850908731484,-4656.850908731484,-4656.850908731484,-4656.850908731484
1920,-29568.74851491974,-4928.124752486625,-4928.124752486625,-4928.124752486625,-4928.124752486625,-4928.124752486625,-4928.124752486625
1930,-33120.672480432986,-5520.112080072166,-5520.112080072166,-5520.112080072166,-5520.112080072166,-5520.112080072166,-5520.112080072166
1940,-32895.6613904054,-5482.610231734237,-5482.610231734237,-5482.610231734237,-5482.610231734237,-5482.610231734237,-5482.610231734237
1950,-32478.66234776678,-5413.110391294466,-5413.110391294466,-5413.110391294466,-5413.110391294466,-5413.110391294466,-5413.110391294466
1960,-32985.66564498309,-5497.610940830514,-5497.610940830514,-5497.610940830514,-5497.610940830514,-5497.610940830514,-5497.610940830514
1970,-32816.49194239607,-5469.415323732677,-5469.415323732677,-5469.415323732677,-5469.415323732677,-5469.415323732677,-5469.415323732677
1980,-33306.11688059782,-5551.019480099635,-5551.019480099635,-5551.019480099635,-5551.019480099635,-5551.019480099635,-5551.019480099635
1990,-33595.76274899061,-5599.293791498434,-5599.293791498434,-5599.293791498434,-5599.293791498434,-5599.293791498434,-5599.293791498434
2000,-33417.818469569924,-5569.636411594989,-5569.636411594989,-5569.636411594989,-5569.636411594989,-5569.636411594989,-5569.636411594989
2010,-34080.65548582216,-5680.109247637025,-5680.109247637025,-5680.109247637025,-5680.109247637025,-5680.109247637025,-5680.109247637025
2020,-33957.36783912416,-5659.561306520694,-5659.561306520694,-5659.561306520694,-5659.561306520694,-5659.561306520694,-5659.561306520694
2030,-34188.957600712165,-5698.159600118693,-5698.159600118693,-5698.159600118693,-5698.159600118693,-5698.159600118693,-5698.159600118693
2040,-34738.7808523389,-5789.796808723155,-5789.796808723155,-5789.796808723155,-5789.796808723155,-5789.796808723155,-5789.796808723155
2050,-33848.90579333187,-5641.484298888649,-5641.484298888649,-5641.484298888649,-5641.484298888649,-5641.484298888649,-5641.484298888649
2060,-34021.30502490868,-5670.217504151447,-5670.217504151447,-5670.217504151447,-5670.217504151447,-5670.217504151447,-5670.217504151447
2070,-34138.12984070058,-5689.688306783431,-5689.688306783431,-5689.688306783431,-5689.688306783431,-5689.688306783431,-5689.688306783431
2080,-33642.50434332537,-5607.084057220898,-5607.084057220898,-5607.084057220898,-5607.084057220898,-5607.084057220898,-5607.084057220898
2090,-33811.40893649133,-5635.23482274856,-5635.23482274856,-5635.23482274856,-5635.23482274856,-5635.23482274856,-5635.23482274856
2100,-33863.13492326118,-5643.855820543531,-5643.855820543531,-5643.855820543531,-5643.855820543531,-5643.855820543531,-5643.855820543531
