episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
400,-19062.060186579703,-3177.0100310966177,-3177.0100310966177,-3177.0100310966177,-3177.0100310966177,-3177.0100310966177,-3177.0100310966177
410,-19246.40548396978,-3207.734247328297,-3207.734247328297,-3207.734247328297,-3207.734247328297,-3207.734247328297,-3207.734247328297
420,-19128.594944090706,-3188.099157348453,-3188.099157348453,-3188.099157348453,-3188.099157348453,-3188.099157348453,-3188.099157348453
430,-18739.979167763,-3123.329861293833,-3123.329861293833,-3123.329861293833,-3123.329861293833,-3123.329861293833,-3123.329861293833
440,-18307.325900511336,-3051.2209834185555,-3051.2209834185555,-3051.2209834185555,-3051.2209834185555,-3051.2209834185555,-3051.2209834185555
450,-19001.863521484127,-3166.977253580688,-3166.977253580688,-3166.977253580688,-3166.977253580688,-3166.977253580688,-3166.977253580688
460,-18667.9310614684,-3111.321843578067,-3111.321843578067,-3111.321843578067,-3111.321843578067,-3111.321843578067,-3111.321843578067
470,-19276.76350887051,-3212.7939181450847,-3212.7939181450847,-3212.7939181450847,-3212.7939181450847,-3212.7939181450847,-3212.7939181450847
480,-19364.17574650839,-3227.362624418067,-3227.362624418067,-3227.362624418067,-3227.362624418067,-3227.362624418067,-3227.362624418067
490,-19411.97213905179,-3235.328689841968,-3235.328689841968,-3235.328689841968,-3235.328689841968,-3235.328689841968,-3235.328689841968
500,-18705.024806240497,-3117.5041343734188,-3117.5041343734188,-3117.5041343734188,-3117.5041343734188,-3117.5041343734188,-3117.5041343734188
510,-18267.779796250434,-3044.62996604174,-3044.62996604174,-3044.62996604174,-3044.62996604174,-3044.62996604174,-3044.62996604174
520,-19381.394075108612,-3230.2323458514356,-3230.2323458514356,-3230.2323458514356,-3230.2323458514356,-3230.2323458514356,-3230.2323458514356
530,-18089.47386777633,-3014.912311296056,-3014.912311296056,-3014.912311296056,-3014.912311296056,-3014.912311296056,-3014.912311296056
540,-19204.210986948718,-3200.7018311581182,-3200.7018311581182,-3200.7018311581182,-3200.7018311581182,-3200.7018311581182,-3200.7018311581182
550,-18704.22021718672,-3117.370036197791,-3117.370036197791,-3117.370036197791,-3117.370036197791,-3117.370036197791,-3117.370036197791
560,-18869.769045358127,-3144.961507559688,-3144.961507559688,-3144.961507559688,-3144.961507559688,-3144.961507559688,-3144.961507559688
570,-19115.526901839603,-3185.9211503066017,-3185.9211503066017,-3185.9211503066017,-3185.9211503066017,-3185.9211503066017,-3185.9211503066017
580,-18711.87553376015,-3118.645922293358,-3118.645922293358,-3118.645922293358,-3118.645922293358,-3118.645922293358,-3118.645922293358
590,-18895.165587776348,-3149.1942646293924,-3149.1942646293924,-3149.1942646293924,-3149.1942646293924,-3149.1942646293924,-3149.1942646293924
