episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
580,-1789243.099713095,-298207.18328551593,-298207.18328551593,-298207.18328551593,-298207.18328551593,-298207.18328551593,-298207.18328551593
590,-1785650.5029234998,-297608.417153917,-297608.417153917,-297608.417153917,-297608.417153917,-297608.417153917,-297608.417153917
600,-1785142.0639719884,-297523.67732866463,-297523.67732866463,-297523.67732866463,-297523.67732866463,-297523.67732866463,-297523.67732866463
610,-1795525.282286675,-299254.21371444553,-299254.21371444553,-299254.21371444553,-299254.21371444553,-299254.21371444553,-299254.21371444553
620,-1790314.3925486163,-298385.73209143593,-298385.73209143593,-298385.73209143593,-298385.73209143593,-298385.73209143593,-298385.73209143593
630,-1792758.6292388916,-298793.10487314855,-298793.10487314855,-298793.10487314855,-298793.10487314855,-298793.10487314855,-298793.10487314855
640,-1792704.9223942936,-298784.1537323821,-298784.1537323821,-298784.1537323821,-298784.1537323821,-298784.1537323821,-298784.1537323821
650,-1791318.8612121292,-298553.1435353548,-298553.1435353548,-298553.1435353548,-298553.1435353548,-298553.1435353548,-298553.1435353548
660,-1790612.1449499521,-298435.3574916585,-298435.3574916585,-298435.3574916585,-298435.3574916585,-298435.3574916585,-298435.3574916585
670,-1796656.1654351081,-299442.69423918484,-299442.69423918484,-299442.69423918484,-299442.69423918484,-299442.69423918484,-299442.69423918484
680,-1788117.4875646625,-298019.5812607768,-298019.5812607768,-298019.5812607768,-298019.5812607768,-298019.5812607768,-298019.5812607768
690,-1790338.9597488106,-298389.82662480173,-298389.82662480173,-298389.82662480173,-298389.82662480173,-298389.82662480173,-298389.82662480173
700,-1786435.5659615726,-297739.2609935956,-297739.2609935956,-297739.2609935956,-297739.2609935956,-297739.2609935956,-297739.2609935956
710,-1792485.4287627432,-298747.57146045694,-298747.57146045694,-298747.57146045694,-298747.57146045694,-298747.57146045694,-298747.57146045694
720,-1787461.5168507448,-297910.2528084574,-297910.2528084574,-297910.2528084574,-297910.2528084574,-297910.2528084574,-297910.2528084574
730,-1796901.193325695,-299483.5322209493,-299483.5322209493,-299483.5322209493,-299483.5322209493,-299483.5322209493,-299483.5322209493
740,-1788580.4488511782,-298096.7414751964,-298096.7414751964,-298096.7414751964,-298096.7414751964,-298096.7414751964,-298096.7414751964
750,-1800641.1002086233,-300106.8500347707,-300106.8500347707,-300106.8500347707,-300106.8500347707,-300106.8500347707,-300106.8500347707
760,-1796001.7153913318,-299333.6192318889,-299333.6192318889,-299333.6192318889,-299333.6192318889,-299333.6192318889,-299333.6192318889
770,-1796027.3590689935,-299337.89317816554,-299337.89317816554,-299337.89317816554,-299337.89317816554,-299337.89317816554,-299337.89317816554
780,-1798835.3145231898,-299805.8857538649,-299805.8857538649,-299805.8857538649,-299805.8857538649,-299805.8857538649,-299805.8857538649
790,-1800319.6479358946,-300053.2746559825,-300053.2746559825,-300053.2746559825,-300053.2746559825,-300053.2746559825,-300053.2746559825
800,-1796634.9487075196,-299439.1581179199,-299439.1581179199,-299439.1581179199,-299439.1581179199,-299439.1581179199,-299439.1581179199
810,-1801615.590211993,-300269.2650353322,-300269.2650353322,-300269.2650353322,-300269.2650353322,-300269.2650353322,-300269.2650353322
820,-1795781.7015563417,-299296.9502593903,-299296.9502593903,-299296.9502593903,-299296.9502593903,-299296.9502593903,-299296.9502593903
830,-1800714.9242010813,-300119.1540335135,-300119.1540335135,-300119.1540335135,-300119.1540335135,-300119.1540335135,-300119.1540335135
840,-1798757.2780102678,-299792.8796683779,-299792.8796683779,-299792.8796683779,-299792.8796683779,-299792.8796683779,-299792.8796683779
850,-1799536.9055030183,-299922.8175838363,-299922.8175838363,-299922.8175838363,-299922.8175838363,-299922.8175838363,-299922.8175838363
860,-1797130.3055142649,-299521.71758571104,-299521.71758571104,-299521.71758571104,-299521.71758571104,-299521.71758571104,-299521.71758571104
870,-1800142.4756422308,-300023.74594037177,-300023.74594037177,-300023.74594037177,-300023.74594037177,-300023.74594037177,-300023.74594037177
880,-1792768.4326280418,-298794.73877134034,-298794.73877134034,-298794.73877134034,-298794.73877134034,-298794.73877134034,-298794.73877134034
890,-1797158.5947596296,-299526.4324599381,-299526.4324599381,-299526.4324599381,-299526.4324599381,-299526.4324599381,-299526.4324599381
900,-1799577.5268853684,-299929.58781422826,-299929.58781422826,-299929.58781422826,-299929.58781422826,-299929.58781422826,-299929.58781422826
910,-1797225.6244117643,-299537.6040686274,-299537.6040686274,-299537.6040686274,-299537.6040686274,-299537.6040686274,-299537.6040686274
920,-1795704.018435241,-299284.00307254016,-299284.00307254016,-299284.00307254016,-299284.00307254016,-299284.00307254016,-299284.00307254016
930,-1796588.3786533773,-299431.3964422292,-299431.3964422292,-299431.3964422292,-299431.3964422292,-299431.3964422292,-299431.3964422292
940,-1798507.9021773592,-299751.31702955964,-299751.31702955964,-299751.31702955964,-299751.31702955964,-299751.31702955964,-299751.31702955964
950,-1799392.519441892,-299898.7532403153,-299898.7532403153,-299898.7532403153,-299898.7532403153,-299898.7532403153,-299898.7532403153
960,-1799470.0187459514,-299911.66979099193,-299911.66979099193,-299911.66979099193,-299911.66979099193,-299911.66979099193,-299911.66979099193
