episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
180,-20064.26833743548,-3344.044722905911,-3344.044722905911,-3344.044722905911,-3344.044722905911,-3344.044722905911,-3344.044722905911
190,-19559.468542752405,-3259.9114237920667,-3259.9114237920667,-3259.9114237920667,-3259.9114237920667,-3259.9114237920667,-3259.9114237920667
200,-19542.64703931362,-3257.1078398856016,-3257.1078398856016,-3257.1078398856016,-3257.1078398856016,-3257.1078398856016,-3257.1078398856016
210,-19457.451520842045,-3242.908586807008,-3242.908586807008,-3242.908586807008,-3242.908586807008,-3242.908586807008,-3242.908586807008
220,-20102.555284327616,-3350.425880721268,-3350.425880721268,-3350.425880721268,-3350.425880721268,-3350.425880721268,-3350.425880721268
230,-19394.21605618291,-3232.369342697153,-3232.369342697153,-3232.369342697153,-3232.369342697153,-3232.369342697153,-3232.369342697153
240,-18709.9698412145,-3118.3283068690826,-3118.3283068690826,-3118.3283068690826,-3118.3283068690826,-3118.3283068690826,-3118.3283068690826
250,-19751.38697546176,-3291.897829243627,-3291.897829243627,-3291.897829243627,-3291.897829243627,-3291.897829243627,-3291.897829243627
260,-19018.874049707065,-3169.812341617845,-3169.812341617845,-3169.812341617845,-3169.812341617845,-3169.812341617845,-3169.812341617845
270,-18352.534436326754,-3058.7557393877933,-3058.7557393877933,-3058.7557393877933,-3058.7557393877933,-3058.7557393877933,-3058.7557393877933
280,-18567.750303927864,-3094.625050654643,-3094.625050654643,-3094.625050654643,-3094.625050654643,-3094.625050654643,-3094.625050654643
290,-16513.71740159497,-2752.286233599162,-2752.286233599162,-2752.286233599162,-2752.286233599162,-2752.286233599162,-2752.286233599162
300,-18408.31934110191,-3068.0532235169867,-3068.0532235169867,-3068.0532235169867,-3068.0532235169867,-3068.0532235169867,-3068.0532235169867
310,-17879.99901072404,-2979.9998351206727,-2979.9998351206727,-2979.9998351206727,-2979.9998351206727,-2979.9998351206727,-2979.9998351206727
320,-18690.25943455971,-3115.043239093285,-3115.043239093285,-3115.043239093285,-3115.043239093285,-3115.043239093285,-3115.043239093285
330,-18458.940547811297,-3076.490091301883,-3076.490091301883,-3076.490091301883,-3076.490091301883,-3076.490091301883,-3076.490091301883
340,-18952.498336964454,-3158.7497228274124,-3158.7497228274124,-3158.7497228274124,-3158.7497228274124,-3158.7497228274124,-3158.7497228274124
350,-18580.086572180033,-3096.6810953633403,-3096.6810953633403,-3096.6810953633403,-3096.6810953633403,-3096.6810953633403,-3096.6810953633403
360,-17084.240399422924,-2847.373399903822,-2847.373399903822,-2847.373399903822,-2847.373399903822,-2847.373399903822,-2847.373399903822
370,-14944.869821673627,-2490.811636945603,-2490.811636945603,-2490.811636945603,-2490.811636945603,-2490.811636945603,-2490.811636945603
380,-13960.950477979335,-2326.825079663221,-2326.825079663221,-2326.825079663221,-2326.825079663221,-2326.825079663221,-2326.825079663221
390,-13644.452724951645,-2274.0754541586075,-2274.0754541586075,-2274.0754541586075,-2274.0754541586075,-2274.0754541586075,-2274.0754541586075
400,-13493.964234324061,-2248.994039054011,-2248.994039054011,-2248.994039054011,-2248.994039054011,-2248.994039054011,-2248.994039054011
410,-14223.083619973544,-2370.513936662259,-2370.513936662259,-2370.513936662259,-2370.513936662259,-2370.513936662259,-2370.513936662259
420,-15717.528246978673,-2619.588041163112,-2619.588041163112,-2619.588041163112,-2619.588041163112,-2619.588041163112,-2619.588041163112
430,-17273.126076515076,-2878.854346085847,-2878.854346085847,-2878.854346085847,-2878.854346085847,-2878.854346085847,-2878.854346085847
440,-18456.965482323714,-3076.160913720617,-3076.160913720617,-3076.160913720617,-3076.160913720617,-3076.160913720617,-3076.160913720617
450,-15443.834323092684,-2573.972387182117,-2573.972387182117,-2573.972387182117,-2573.972387182117,-2573.972387182117,-2573.972387182117
460,-15544.006296423153,-2590.667716070526,-2590.667716070526,-2590.667716070526,-2590.667716070526,-2590.667716070526,-2590.667716070526
470,-16014.393041436642,-2669.0655069061077,-2669.0655069061077,-2669.0655069061077,-2669.0655069061077,-2669.0655069061077,-2669.0655069061077
480,-17187.867885689622,-2864.644647614934,-2864.644647614934,-2864.644647614934,-2864.644647614934,-2864.644647614934,-2864.644647614934
490,-16641.663144016806,-2773.6105240028,-2773.6105240028,-2773.6105240028,-2773.6105240028,-2773.6105240028,-2773.6105240028
500,-17422.232664972187,-2903.705444162032,-2903.705444162032,-2903.705444162032,-2903.705444162032,-2903.705444162032,-2903.705444162032
510,-17272.669462966813,-2878.7782438278,-2878.7782438278,-2878.7782438278,-2878.7782438278,-2878.7782438278,-2878.7782438278
520,-17153.33075201053,-2858.888458668421,-2858.888458668421,-2858.888458668421,-2858.888458668421,-2858.888458668421,-2858.888458668421
530,-18218.713761349383,-3036.4522935582295,-3036.4522935582295,-3036.4522935582295,-3036.4522935582295,-3036.4522935582295,-3036.4522935582295
540,-18741.453224975827,-3123.575537495973,-3123.575537495973,-3123.575537495973,-3123.575537495973,-3123.575537495973,-3123.575537495973
550,-17760.851907479104,-2960.1419845798496,-2960.1419845798496,-2960.1419845798496,-2960.1419845798496,-2960.1419845798496,-2960.1419845798496
560,-18296.661037753034,-3049.4435062921734,-3049.4435062921734,-3049.4435062921734,-3049.4435062921734,-3049.4435062921734,-3049.4435062921734
570,-17330.491653753154,-2888.4152756255266,-2888.4152756255266,-2888.4152756255266,-2888.4152756255266,-2888.4152756255266,-2888.4152756255266
580,-18552.822806062453,-3092.1371343437418,-3092.1371343437418,-3092.1371343437418,-3092.1371343437418,-3092.1371343437418,-3092.1371343437418
590,-18426.917327604147,-3071.152887934023,-3071.152887934023,-3071.152887934023,-3071.152887934023,-3071.152887934023,-3071.152887934023
600,-18419.256839277055,-3069.876139879509,-3069.876139879509,-3069.876139879509,-3069.876139879509,-3069.876139879509,-3069.876139879509
