episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
510,-1503928.5099455875,-250654.75165759804,-250654.75165759804,-250654.75165759804,-250654.75165759804,-250654.75165759804,-250654.75165759804
520,-1510067.1943942546,-251677.86573237594,-251677.86573237594,-251677.86573237594,-251677.86573237594,-251677.86573237594,-251677.86573237594
530,-1513505.772977786,-252250.96216296428,-252250.96216296428,-252250.96216296428,-252250.96216296428,-252250.96216296428,-252250.96216296428
540,-1505587.3330215795,-250931.22217026324,-250931.22217026324,-250931.22217026324,-250931.22217026324,-250931.22217026324,-250931.22217026324
550,-1508832.492368727,-251472.08206145457,-251472.08206145457,-251472.08206145457,-251472.08206145457,-251472.08206145457,-251472.08206145457
560,-1514019.3066994965,-252336.55111658276,-252336.55111658276,-252336.55111658276,-252336.55111658276,-252336.55111658276,-252336.55111658276
570,-1499788.332778471,-249964.7221297451,-249964.7221297451,-249964.7221297451,-249964.7221297451,-249964.7221297451,-249964.7221297451
580,-1507843.0998366587,-251307.1833061097,-251307.1833061097,-251307.1833061097,-251307.1833061097,-251307.1833061097,-251307.1833061097
590,-1508235.5861926062,-251372.5976987675,-251372.5976987675,-251372.5976987675,-251372.5976987675,-251372.5976987675,-251372.5976987675
600,-1506606.7815777664,-251101.130262961,-251101.130262961,-251101.130262961,-251101.130262961,-251101.130262961,-251101.130262961
610,-1507365.7018408994,-251227.6169734831,-251227.6169734831,-251227.6169734831,-251227.6169734831,-251227.6169734831,-251227.6169734831
620,-1511742.065403727,-251957.01090062124,-251957.01090062124,-251957.01090062124,-251957.01090062124,-251957.01090062124,-251957.01090062124
630,-1503311.098488418,-250551.84974806948,-250551.84974806948,-250551.84974806948,-250551.84974806948,-250551.84974806948,-250551.84974806948
640,-1512334.9013474735,-252055.81689124546,-252055.81689124546,-252055.81689124546,-252055.81689124546,-252055.81689124546,-252055.81689124546
650,-1517286.250498311,-252881.0417497186,-252881.0417497186,-252881.0417497186,-252881.0417497186,-252881.0417497186,-252881.0417497186
660,-1508230.927364579,-251371.82122742952,-251371.82122742952,-251371.82122742952,-251371.82122742952,-251371.82122742952,-251371.82122742952
670,-1513729.4915241525,-252288.24858735866,-252288.24858735866,-252288.24858735866,-252288.24858735866,-252288.24858735866,-252288.24858735866
680,-1513497.110230419,-252249.5183717364,-252249.5183717364,-252249.5183717364,-252249.5183717364,-252249.5183717364,-252249.5183717364
690,-1504201.5570995722,-250700.25951659522,-250700.25951659522,-250700.25951659522,-250700.25951659522,-250700.25951659522,-250700.25951659522
700,-1507330.5272159118,-251221.75453598527,-251221.75453598527,-251221.75453598527,-251221.75453598527,-251221.75453598527,-251221.75453598527
710,-1514926.7355418405,-252487.78925697357,-252487.78925697357,-252487.78925697357,-252487.78925697357,-252487.78925697357,-252487.78925697357
720,-1507641.4884594826,-251273.58140991387,-251273.58140991387,-251273.58140991387,-251273.58140991387,-251273.58140991387,-251273.58140991387
730,-1507762.6696088437,-251293.77826814036,-251293.77826814036,-251293.77826814036,-251293.77826814036,-251293.77826814036,-251293.77826814036
740,-1516492.6042788806,-252748.76737981342,-252748.76737981342,-252748.76737981342,-252748.76737981342,-252748.76737981342,-252748.76737981342
750,-1504361.1704008386,-250726.86173347323,-250726.86173347323,-250726.86173347323,-250726.86173347323,-250726.86173347323,-250726.86173347323
760,-1504899.1379847047,-250816.52299745078,-250816.52299745078,-250816.52299745078,-250816.52299745078,-250816.52299745078,-250816.52299745078
770,-1508972.041973886,-251495.34032898088,-251495.34032898088,-251495.34032898088,-251495.34032898088,-251495.34032898088,-251495.34032898088
780,-1509432.2446879188,-251572.04078131984,-251572.04078131984,-251572.04078131984,-251572.04078131984,-251572.04078131984,-251572.04078131984
790,-1515435.6043418762,-252572.60072364594,-252572.60072364594,-252572.60072364594,-252572.60072364594,-252572.60072364594,-252572.60072364594
800,-1515180.5411155794,-252530.0901859298,-252530.0901859298,-252530.0901859298,-252530.0901859298,-252530.0901859298,-252530.0901859298
810,-1512434.4498658115,-252072.40831096857,-252072.40831096857,-252072.40831096857,-252072.40831096857,-252072.40831096857,-252072.40831096857
820,-1512213.5416834757,-252035.59028057926,-252035.59028057926,-252035.59028057926,-252035.59028057926,-252035.59028057926,-252035.59028057926
830,-1518028.3527627648,-253004.7254604608,-253004.7254604608,-253004.7254604608,-253004.7254604608,-253004.7254604608,-253004.7254604608
840,-1511254.2402091285,-251875.70670152138,-251875.70670152138,-251875.70670152138,-251875.70670152138,-251875.70670152138,-251875.70670152138
850,-1511823.7651249263,-251970.62752082112,-251970.62752082112,-251970.62752082112,-251970.62752082112,-251970.62752082112,-251970.62752082112
860,-1516050.5320076265,-252675.08866793793,-252675.08866793793,-252675.08866793793,-252675.08866793793,-252675.08866793793,-252675.08866793793
870,-1509068.0433372043,-251511.34055620074,-251511.34055620074,-251511.34055620074,-251511.34055620074,-251511.34055620074,-251511.34055620074
880,-1510080.8906001602,-251680.14843336004,-251680.14843336004,-251680.14843336004,-251680.14843336004,-251680.14843336004,-251680.14843336004
890,-1519349.9790813425,-253224.99651355683,-253224.99651355683,-253224.99651355683,-253224.99651355683,-253224.99651355683,-253224.99651355683
900,-1511668.4654340125,-251944.7442390021,-251944.7442390021,-251944.7442390021,-251944.7442390021,-251944.7442390021,-251944.7442390021
910,-1512454.885192182,-252075.81419869713,-252075.81419869713,-252075.81419869713,-252075.81419869713,-252075.81419869713,-252075.81419869713
