episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
10,-21976.326086017372,-3662.7210143362327,-3662.7210143362327,-3662.7210143362327,-3662.7210143362327,-3662.7210143362327,-3662.7210143362327
20,-47613.11401222377,-7935.519002037288,-7935.519002037288,-7935.519002037288,-7935.519002037288,-7935.519002037288,-7935.519002037288
30,-50243.45008158269,-8373.908346930446,-8373.908346930446,-8373.908346930446,-8373.908346930446,-8373.908346930446,-8373.908346930446
40,-37572.703006968324,-6262.117167828054,-6262.117167828054,-6262.117167828054,-6262.117167828054,-6262.117167828054,-6262.117167828054
50,-42969.29077869501,-7161.548463115828,-7161.548463115828,-7161.548463115828,-7161.548463115828,-7161.548463115828,-7161.548463115828
60,-46704.48752892351,-7784.081254820585,-7784.081254820585,-7784.081254820585,-7784.081254820585,-7784.081254820585,-7784.081254820585
70,-42466.60330438426,-7077.767217397372,-7077.767217397372,-7077.767217397372,-7077.767217397372,-7077.767217397372,-7077.767217397372
80,-47375.871272308206,-7895.9785453847,-7895.9785453847,-7895.9785453847,-7895.9785453847,-7895.9785453847,-7895.9785453847
90,-50334.014937352054,-8389.002489558687,-8389.002489558687,-8389.002489558687,-8389.002489558687,-8389.002489558687,-8389.002489558687
100,-47077.50180335481,-7846.2503005591325,-7846.2503005591325,-7846.2503005591325,-7846.2503005591325,-7846.2503005591325,-7846.2503005591325
110,-46790.06744241297,-7798.344573735497,-7798.344573735497,-7798.344573735497,-7798.344573735497,-7798.344573735497,-7798.344573735497
120,-47739.48405184774,-7956.580675307952,-7956.580675307952,-7956.580675307952,-7956.580675307952,-7956.580675307952,-7956.580675307952
130,-49702.366240616146,-8283.727706769354,-8283.727706769354,-8283.727706769354,-8283.727706769354,-8283.727706769354,-8283.727706769354
140,-46910.78476544735,-7818.464127574548,-7818.464127574548,-7818.464127574548,-7818.464127574548,-7818.464127574548,-7818.464127574548
150,-50536.966624777306,-8422.827770796215,-8422.827770796215,-8422.827770796215,-8422.827770796215,-8422.827770796215,-8422.827770796215
