episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
510,-61829.855187848596,-10304.97586464143,-10304.97586464143,-10304.97586464143,-10304.97586464143,-10304.97586464143,-10304.97586464143
520,-62630.46180757282,-10438.410301262138,-10438.410301262138,-10438.410301262138,-10438.410301262138,-10438.410301262138,-10438.410301262138
530,-60294.83502926574,-10049.139171544291,-10049.139171544291,-10049.139171544291,-10049.139171544291,-10049.139171544291,-10049.139171544291
540,-62446.37196803999,-10407.728661340005,-10407.728661340005,-10407.728661340005,-10407.728661340005,-10407.728661340005,-10407.728661340005
550,-61727.38294101468,-10287.897156835777,-10287.897156835777,-10287.897156835777,-10287.897156835777,-10287.897156835777,-10287.897156835777
560,-60456.02623876784,-10076.004373127973,-10076.004373127973,-10076.004373127973,-10076.004373127973,-10076.004373127973,-10076.004373127973
570,-61693.570787315446,-10282.261797885907,-10282.261797885907,-10282.261797885907,-10282.261797885907,-10282.261797885907,-10282.261797885907
580,-61006.871045479216,-10167.8118409132,-10167.8118409132,-10167.8118409132,-10167.8118409132,-10167.8118409132,-10167.8118409132
590,-62380.02753661596,-10396.671256102665,-10396.671256102665,-10396.671256102665,-10396.671256102665,-10396.671256102665,-10396.671256102665
600,-62943.10307811911,-10490.517179686518,-10490.517179686518,-10490.517179686518,-10490.517179686518,-10490.517179686518,-10490.517179686518
610,-61759.77062959204,-10293.295104932015,-10293.295104932015,-10293.295104932015,-10293.295104932015,-10293.295104932015,-10293.295104932015
620,-60991.44886085568,-10165.241476809282,-10165.241476809282,-10165.241476809282,-10165.241476809282,-10165.241476809282,-10165.241476809282
630,-59929.172951896486,-9988.195491982748,-9988.195491982748,-9988.195491982748,-9988.195491982748,-9988.195491982748,-9988.195491982748
640,-62933.99206067201,-10488.998676778661,-10488.998676778661,-10488.998676778661,-10488.998676778661,-10488.998676778661,-10488.998676778661
650,-63438.154686978865,-10573.025781163142,-10573.025781163142,-10573.025781163142,-10573.025781163142,-10573.025781163142,-10573.025781163142
660,-63388.29467270653,-10564.71577878443,-10564.71577878443,-10564.71577878443,-10564.71577878443,-10564.71577878443,-10564.71577878443
670,-62820.699963188265,-10470.11666053138,-10470.11666053138,-10470.11666053138,-10470.11666053138,-10470.11666053138,-10470.11666053138
680,-62237.95989422528,-10372.993315704207,-10372.993315704207,-10372.993315704207,-10372.993315704207,-10372.993315704207,-10372.993315704207
