episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
10,-1800430.3070124711,-300071.7178354118,-300071.7178354118,-300071.7178354118,-300071.7178354118,-300071.7178354118,-300071.7178354118
20,-1788861.727811542,-298143.6213019239,-298143.6213019239,-298143.6213019239,-298143.6213019239,-298143.6213019239,-298143.6213019239
30,-1802177.520698931,-300362.92011648853,-300362.92011648853,-300362.92011648853,-300362.92011648853,-300362.92011648853,-300362.92011648853
40,-1787552.1331657455,-297925.3555276242,-297925.3555276242,-297925.3555276242,-297925.3555276242,-297925.3555276242,-297925.3555276242
50,-1779465.0994762003,-296577.5165793667,-296577.5165793667,-296577.5165793667,-296577.5165793667,-296577.5165793667,-296577.5165793667
60,-1777108.838253112,-296184.80637551856,-296184.80637551856,-296184.80637551856,-296184.80637551856,-296184.80637551856,-296184.80637551856
70,-1781143.2567240535,-296857.2094540089,-296857.2094540089,-296857.2094540089,-296857.2094540089,-296857.2094540089,-296857.2094540089
80,-1785060.5251315455,-297510.08752192423,-297510.08752192423,-297510.08752192423,-297510.08752192423,-297510.08752192423,-297510.08752192423
90,-1780684.5676316519,-296780.7612719419,-296780.7612719419,-296780.7612719419,-296780.7612719419,-296780.7612719419,-296780.7612719419
100,-1785376.211137948,-297562.7018563246,-297562.7018563246,-297562.7018563246,-297562.7018563246,-297562.7018563246,-297562.7018563246
110,-1773441.6400471511,-295573.606674525,-295573.606674525,-295573.606674525,-295573.606674525,-295573.606674525,-295573.606674525
120,-1780023.7123702392,-296670.6187283734,-296670.6187283734,-296670.6187283734,-296670.6187283734,-296670.6187283734,-296670.6187283734
130,-1781241.1085499278,-296873.51809165464,-296873.51809165464,-296873.51809165464,-296873.51809165464,-296873.51809165464,-296873.51809165464
140,-1782612.8622873786,-297102.1437145629,-297102.1437145629,-297102.1437145629,-297102.1437145629,-297102.1437145629,-297102.1437145629
150,-1781964.420848315,-296994.07014138607,-296994.07014138607,-296994.07014138607,-296994.07014138607,-296994.07014138607,-296994.07014138607
160,-1782402.6055620443,-297067.1009270075,-297067.1009270075,-297067.1009270075,-297067.1009270075,-297067.1009270075,-297067.1009270075
170,-1783773.9838046432,-297295.66396744055,-297295.66396744055,-297295.66396744055,-297295.66396744055,-297295.66396744055,-297295.66396744055
180,-1774415.5453197085,-295735.9242199515,-295735.9242199515,-295735.9242199515,-295735.9242199515,-295735.9242199515,-295735.9242199515
190,-1786702.2437961479,-297783.70729935786,-297783.70729935786,-297783.70729935786,-297783.70729935786,-297783.70729935786,-297783.70729935786
200,-1772227.6324344468,-295371.27207240753,-295371.27207240753,-295371.27207240753,-295371.27207240753,-295371.27207240753,-295371.27207240753
210,-1780213.1342360768,-296702.1890393462,-296702.1890393462,-296702.1890393462,-296702.1890393462,-296702.1890393462,-296702.1890393462
220,-1772312.3317138343,-295385.38861897256,-295385.38861897256,-295385.38861897256,-295385.38861897256,-295385.38861897256,-295385.38861897256
230,-1774478.4178045914,-295746.40296743205,-295746.40296743205,-295746.40296743205,-295746.40296743205,-295746.40296743205,-295746.40296743205
240,-1782361.8065233366,-297060.30108722276,-297060.30108722276,-297060.30108722276,-297060.30108722276,-297060.30108722276,-297060.30108722276
250,-1772875.8987530998,-295479.3164588498,-295479.3164588498,-295479.3164588498,-295479.3164588498,-295479.3164588498,-295479.3164588498
260,-1779489.185932091,-296581.5309886818,-296581.5309886818,-296581.5309886818,-296581.5309886818,-296581.5309886818,-296581.5309886818
270,-1781806.8216701369,-296967.80361168965,-296967.80361168965,-296967.80361168965,-296967.80361168965,-296967.80361168965,-296967.80361168965
280,-1785279.0018287455,-297546.50030479097,-297546.50030479097,-297546.50030479097,-297546.50030479097,-297546.50030479097,-297546.50030479097
290,-1781845.2614072703,-296974.2102345452,-296974.2102345452,-296974.2102345452,-296974.2102345452,-296974.2102345452,-296974.2102345452
300,-1779612.6514218706,-296602.10857031186,-296602.10857031186,-296602.10857031186,-296602.10857031186,-296602.10857031186,-296602.10857031186
310,-1777488.988168119,-296248.16469468636,-296248.16469468636,-296248.16469468636,-296248.16469468636,-296248.16469468636,-296248.16469468636
320,-1782229.546077342,-297038.25767955685,-297038.25767955685,-297038.25767955685,-297038.25767955685,-297038.25767955685,-297038.25767955685
330,-1765892.831640151,-294315.47194002534,-294315.47194002534,-294315.47194002534,-294315.47194002534,-294315.47194002534,-294315.47194002534
340,-1769733.0588887061,-294955.50981478463,-294955.50981478463,-294955.50981478463,-294955.50981478463,-294955.50981478463,-294955.50981478463
350,-1775812.5085791387,-295968.75142985646,-295968.75142985646,-295968.75142985646,-295968.75142985646,-295968.75142985646,-295968.75142985646
360,-1766056.2282039314,-294342.704700655,-294342.704700655,-294342.704700655,-294342.704700655,-294342.704700655,-294342.704700655
370,-1779090.0868088063,-296515.0144681343,-296515.0144681343,-296515.0144681343,-296515.0144681343,-296515.0144681343,-296515.0144681343
380,-1785053.9795695948,-297508.9965949325,-297508.9965949325,-297508.9965949325,-297508.9965949325,-297508.9965949325,-297508.9965949325
390,-1775122.7069422887,-295853.7844903814,-295853.7844903814,-295853.7844903814,-295853.7844903814,-295853.7844903814,-295853.7844903814
400,-1781379.5811899796,-296896.59686499654,-296896.59686499654,-296896.59686499654,-296896.59686499654,-296896.59686499654,-296896.59686499654
410,-1775818.608184512,-295969.7680307521,-295969.7680307521,-295969.7680307521,-295969.7680307521,-295969.7680307521,-295969.7680307521
420,-1783309.1012349278,-297218.1835391545,-297218.1835391545,-297218.1835391545,-297218.1835391545,-297218.1835391545,-297218.1835391545
430,-1787065.2703291415,-297844.2117215233,-297844.2117215233,-297844.2117215233,-297844.2117215233,-297844.2117215233,-297844.2117215233
440,-1781639.2092893545,-296939.86821489246,-296939.86821489246,-296939.86821489246,-296939.86821489246,-296939.86821489246,-296939.86821489246
450,-1778585.639723,-296430.9399538332,-296430.9399538332,-296430.9399538332,-296430.9399538332,-296430.9399538332,-296430.9399538332
460,-1775919.132453945,-295986.5220756573,-295986.5220756573,-295986.5220756573,-295986.5220756573,-295986.5220756573,-295986.5220756573
470,-1781002.3913310308,-296833.73188850516,-296833.73188850516,-296833.73188850516,-296833.73188850516,-296833.73188850516,-296833.73188850516
480,-1769448.8767114612,-294908.1461185772,-294908.1461185772,-294908.1461185772,-294908.1461185772,-294908.1461185772,-294908.1461185772
490,-1764826.1925604925,-294137.698760082,-294137.698760082,-294137.698760082,-294137.698760082,-294137.698760082,-294137.698760082
500,-1771990.8564312265,-295331.80940520443,-295331.80940520443,-295331.80940520443,-295331.80940520443,-295331.80940520443,-295331.80940520443
510,-1767193.3343795803,-294532.22239659674,-294532.22239659674,-294532.22239659674,-294532.22239659674,-294532.22239659674,-294532.22239659674
